157	115	12.58
80	47	11.68
0	0	10.69
0	0	10.03
0	0	10.37
0	0	9.94
0	0	9.34
0	0	8.35
0	0	7.86
0	0	7.74
0	0	7.76
0	0	6.90
0	0	7.18
0	0	7.46
0	0	6.87
0	0	7.29
28	26	7.36
123	102	7.64
227	157	8.39
376	156	9.81
274	222	11.14
358	212	11.18
331	195	10.39
309	142	10.01
30	29	9.73
31	30	9.24
0	0	8.25
0	0	7.25
0	0	6.70
0	0	6.16
0	0	5.10
0	0	4.74
0	0	4.12
0	0	4.10
0	0	3.19
0	0	2.86
0	0	1.94
0	0	1.73
0	0	1.79
0	0	2.22
47	37	3.03
117	103	3.06
225	160	3.64
400	143	4.76
487	118	5.53
467	145	5.96
265	209	6.25
262	167	5.93
161	120	5.56
85	52	3.87
0	0	3.73
0	0	3.15
0	0	2.73
0	0	1.41
0	0	1.02
0	0	0.36
0	0	-0.16
0	0	-0.20
0	0	-0.76
0	0	-0.88
0	0	-1.56
0	0	-1.49
0	0	-1.34
0	0	-1.67
30	28	-1.90
106	97	-1.50
244	159	-1.04
210	193	-0.55
398	197	0.34
369	215	0.30
269	212	0.68
195	172	1.04
72	69	1.26
14	14	0.10
0	0	-0.87
0	0	-0.78
0	0	-0.87
0	0	-1.36
0	0	-2.39
0	0	-2.22
0	0	-1.89
0	0	-1.99
0	0	-2.80
0	0	-2.66
0	0	-3.40
0	0	-3.87
0	0	-3.69
0	0	-3.70
10	10	-2.96
80	75	-2.40
196	165	-2.33
176	164	-1.58
311	229	-0.94
371	218	-0.43
273	214	-0.48
170	157	-0.17
218	107	-0.57
68	58	-1.37
0	0	-1.52
0	0	-2.92
0	0	-3.96
0	0	-4.49
0	0	-4.05
0	0	-4.56
0	0	-5.11
0	0	-6.14
0	0	-6.15
0	0	-6.21
0	0	-5.55
0	0	-5.00
0	0	-5.06
0	0	-4.87
17	16	-4.91
65	62	-4.42
118	111	-3.91
90	87	-3.68
159	150	-3.53
173	162	-3.51
196	182	-3.03
154	143	-3.51
56	54	-3.62
5	5	-4.50
0	0	-4.98
0	0	-5.32
0	0	-5.54
0	0	-5.73
0	0	-5.65
0	0	-6.27
0	0	-6.29
0	0	-5.83
0	0	-5.67
0	0	-4.84
0	0	-3.65
0	0	-3.03
0	0	-2.90
0	0	-2.47
11	10	-2.17
13	13	-1.28
65	63	-0.35
98	94	-0.18
123	118	0.23
114	110	1.30
59	58	1.38
50	49	1.79
62	60	1.91
9	9	2.27
0	0	2.83
0	0	3.37
0	0	3.45
0	0	4.49
0	0	4.78
0	0	5.09
0	0	5.78
0	0	5.34
0	0	5.45
0	0	5.75
0	0	5.76
0	0	5.48
0	0	5.34
0	0	5.23
31	29	6.03
11	11	7.51
155	143	7.87
289	214	9.28
281	235	9.65
474	168	9.50
364	204	9.90
178	164	8.99
22	22	8.67
50	47	8.49
0	0	7.34
0	0	7.21
0	0	6.77
0	0	6.07
0	0	5.57
0	0	5.17
0	0	5.15
0	0	4.86
0	0	4.61
0	0	4.81
0	0	4.47
0	0	4.06
0	0	4.14
0	0	3.51
9	9	3.78
130	116	4.04
206	174	5.36
268	216	6.12
285	238	6.42
392	225	6.93
331	218	7.64
280	181	7.59
191	131	6.92
119	57	6.14
0	0	5.14
0	0	5.40
0	0	5.04
0	0	4.55
0	0	4.84
0	0	4.25
0	0	4.27
0	0	3.76
0	0	3.46
0	0	2.15
0	0	1.81
0	0	1.23
0	0	0.93
0	0	0.58
84	51	0.82
162	121	1.86
337	138	2.96
423	164	3.77
489	161	4.30
474	180	4.90
371	208	5.45
253	188	6.21
222	125	5.52
70	64	4.48
0	0	3.47
0	0	3.00
0	0	2.59
0	0	2.43
0	0	2.08
0	0	2.47
0	0	2.27
0	0	1.96
0	0	1.57
0	0	2.05
0	0	1.65
0	0	1.83
0	0	2.54
0	0	3.53
53	49	3.65
157	124	4.39
188	172	6.07
382	196	7.80
524	133	8.78
412	224	10.25
254	224	10.45
185	170	9.59
220	129	9.79
81	70	8.86
0	0	7.76
0	0	7.22
0	0	7.33
0	0	7.22
0	0	7.03
0	0	6.94
0	0	6.58
0	0	5.92
0	0	5.08
0	0	4.96
0	0	5.04
0	0	5.06
0	0	4.76
0	0	4.51
74	58	4.58
165	127	5.39
183	168	5.94
353	213	6.58
350	244	7.25
396	234	6.92
423	188	7.31
375	143	6.84
247	119	6.26
82	72	5.21
0	0	3.68
0	0	2.41
0	0	1.68
0	0	1.56
0	0	0.11
0	0	0.01
0	0	-0.92
0	0	-1.71
0	0	-0.96
0	0	-1.26
0	0	-1.54
0	0	-1.00
0	0	-0.99
0	0	-1.19
91	59	-1.46
112	104	-0.68
280	180	0.43
372	209	1.12
381	240	1.57
476	194	2.20
338	229	2.55
359	159	2.14
219	136	1.56
144	58	0.23
0	0	-1.73
0	0	-2.52
0	0	-3.35
0	0	-3.51
0	0	-4.28
0	0	-5.97
0	0	-6.33
0	0	-6.58
0	0	-6.53
0	0	-6.75
0	0	-6.96
0	0	-6.59
0	0	-6.66
0	0	-5.77
113	53	-5.31
262	92	-4.35
324	167	-3.19
425	184	-1.37
583	103	0.22
505	176	1.63
449	179	2.17
360	163	2.71
266	116	2.49
105	77	1.35
11	5	-0.04
0	0	-0.34
0	0	-0.44
0	0	-1.02
0	0	-1.26
0	0	-1.72
0	0	1.05
0	0	0.95
0	0	1.15
0	0	0.85
0	0	1.23
0	0	0.74
0	0	1.09
0	0	1.13
42	39	1.94
108	101	3.10
330	168	3.65
205	190	4.35
203	190	4.68
358	254	5.43
335	235	6.03
210	192	5.82
92	87	5.05
34	33	4.68
8	7	3.60
0	0	3.11
0	0	2.54
0	0	1.95
0	0	0.60
0	0	0.25
0	0	-0.22
0	0	-0.35
0	0	-0.63
0	0	-0.56
0	0	-0.08
0	0	-0.10
0	0	-0.28
0	0	0.08
105	66	0.53
202	134	1.78
344	165	3.37
455	173	5.67
484	199	6.39
457	221	7.67
443	193	8.28
393	149	7.87
230	142	7.61
98	81	6.42
14	9	5.60
0	0	5.25
0	0	4.73
0	0	4.15
0	0	4.38
0	0	4.19
0	0	3.62
0	0	3.10
0	0	2.23
0	0	1.49
0	0	1.39
0	0	1.67
0	0	2.16
0	0	2.75
88	71	2.91
146	133	3.51
211	191	4.58
220	203	5.20
218	203	5.83
413	246	6.36
291	241	6.83
50	49	6.47
157	144	5.90
29	28	6.18
3	3	5.84
0	0	5.34
0	0	5.38
0	0	5.50
0	0	5.84
0	0	5.60
0	0	5.65
0	0	5.59
0	0	5.59
0	0	5.10
0	0	5.83
0	0	5.37
0	0	5.25
0	0	5.25
60	56	5.68
100	94	5.62
121	115	6.30
251	229	7.19
380	257	7.47
361	262	8.08
261	237	7.06
87	84	6.90
60	58	6.71
26	25	5.40
8	7	4.66
0	0	4.66
0	0	4.45
0	0	3.16
0	0	1.84
0	0	1.14
0	0	1.22
0	0	0.87
0	0	0.50
0	0	-0.20
0	0	-1.48
0	0	-1.42
0	0	-0.73
0	0	-0.79
59	56	0.48
215	141	1.58
363	168	2.74
431	205	4.35
363	262	5.61
408	255	6.04
380	236	6.63
389	166	6.54
273	133	5.92
179	58	5.10
27	12	4.24
0	0	3.23
0	0	3.26
0	0	2.99
0	0	2.46
0	0	1.55
0	0	1.09
0	0	0.84
0	0	0.57
0	0	0.19
0	0	1.46
0	0	0.50
0	0	0.58
8	6	1.03
48	45	1.46
129	120	2.64
288	202	3.74
330	244	6.02
487	218	7.14
363	267	7.44
417	226	8.11
281	211	8.15
185	156	8.18
94	86	7.40
13	13	6.26
0	0	5.71
0	0	4.68
0	0	3.47
0	0	3.17
0	0	2.86
0	0	2.61
0	0	2.72
0	0	2.64
0	0	1.94
0	0	1.63
0	0	1.57
0	0	2.56
6	6	2.73
86	79	3.46
217	147	4.64
372	172	5.86
274	242	7.06
298	263	7.67
274	251	8.15
337	250	9.05
270	213	9.34
134	125	9.09
27	26	8.26
12	11	7.32
0	0	5.75
0	0	5.94
0	0	5.56
0	0	5.41
0	0	5.92
0	0	5.76
0	0	5.02
0	0	5.20
0	0	5.45
0	0	5.08
0	0	4.32
0	0	4.63
11	10	4.96
129	81	6.99
208	152	8.56
365	181	10.45
483	185	11.35
415	260	12.17
554	179	13.29
437	223	14.06
421	156	13.66
263	149	12.59
190	62	12.16
28	20	11.82
0	0	11.26
0	0	10.14
0	0	9.76
0	0	9.52
0	0	8.88
0	0	8.43
0	0	8.66
0	0	7.78
0	0	7.55
0	0	7.70
0	0	7.54
0	0	7.73
17	13	7.29
58	55	7.91
214	154	9.01
241	209	9.94
310	251	11.61
492	229	12.45
471	243	12.93
397	244	13.06
358	200	13.20
177	159	12.22
128	96	10.52
25	22	8.91
0	0	7.59
0	0	6.63
0	0	6.25
0	0	5.55
0	0	5.08
0	0	4.95
0	0	5.10
0	0	4.59
0	0	4.56
0	0	4.33
0	0	4.13
0	0	3.99
26	14	4.23
117	89	6.25
345	80	7.65
448	129	9.28
504	179	11.65
533	205	13.60
593	153	14.87
504	187	15.59
452	139	15.39
314	127	14.60
208	56	13.20
40	22	11.89
0	0	11.57
0	0	10.57
0	0	9.83
0	0	9.84
0	0	8.85
0	0	8.94
0	0	8.36
0	0	7.96
0	0	7.82
0	0	7.58
0	0	7.51
0	0	7.48
26	17	7.30
76	71	8.22
283	138	9.84
336	207	11.71
507	182	13.53
386	276	15.58
454	259	15.73
409	246	15.71
462	135	15.84
295	144	15.25
212	58	14.27
51	19	13.34
0	0	11.99
0	0	11.95
0	0	11.83
0	0	11.08
0	0	10.32
