Surface ID;Building ID;Surface Type;Surface Construction Type;Window Ratio;Wall area (without window);Window area;Wall U-Value (without window);Window Construction Type;Window U-Value;Building Parent ID
UUID_2bcb9cf7-1533-41b4-ad74-9ee12c793b56;DEBW_52210004IeC;WALL;199;0,27;5,34;1,98;0,83;;2,57;DEBW_52210004IeC
UUID_55c8a051-2dd1-4d72-a634-c82b6a18ddd0;DEBW_52210004IeC;WALL;199;0,27;7,56;2,79;0,83;;2,57;DEBW_52210004IeC
UUID_d1363dd2-2eec-4318-8cc8-bc550b9bfd06;DEBW_52210004IeC;WALL;199;0,27;1,77;0,65;0,83;;2,57;DEBW_52210004IeC
UUID_0ddebdb8-eb32-4e79-a3d1-fda623c77d9a;DEBW_52210004zCV;WALL;199;0,27;10,64;3,94;0,83;;2,57;DEBW_52210004zCV
UUID_2136aed8-4403-4ed6-aa40-39f6befa49c8;DEBW_52210004zCV;WALL;199;0,27;8,94;3,31;0,83;;2,57;DEBW_52210004zCV
UUID_02645835-1143-4114-82ff-f42adf7a8fd5;DEBW_52210004zCV;GROUND;150;0,00;58,48;0,00;0,62;;;DEBW_52210004zCV
UUID_16101e2a-c6c6-4fbb-b365-534e5954d3f4;DEBW_52210004zCV;WALL;199;0,27;1,39;0,51;0,83;;2,57;DEBW_52210004zCV
UUID_ed92294a-82a3-4ba8-a527-a0184124c994;DEBW_52210004zCV;WALL;199;0,27;5,37;1,99;0,83;;2,57;DEBW_52210004zCV
UUID_697443b5-ec70-424d-a904-b685a871287e;DEBW_52210004zCV;WALL;199;0,27;11,44;4,23;0,83;;2,57;DEBW_52210004zCV
UUID_1f5c73c8-d56c-4db9-9ad7-a0c898f59aaa;DEBW_52210004zCV;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zCV
UUID_4f5bb180-d4f0-4d89-9af3-d5f8781f3001;DEBW_52210004zCV;ROOF;226;0,10;55,44;6,16;0,43;;2,57;DEBW_52210004zCV
UUID_1987b750-bc8d-4fca-990b-488509404644;DEBW_52210003rwQ;WALL;199;0,14;6,40;1,04;0,83;;2,57;DEBW_52210003rwQ
UUID_d5270e07-08dc-44b7-9ecd-1d9df60a4837;DEBW_52210003rwQ;ROOF;94;0,00;65,33;0,00;0,43;;2,57;DEBW_52210003rwQ
UUID_0ac3840b-9057-4cf0-a05b-4be13d91c5b8;DEBW_52210003rwQ;WALL;199;0,14;29,22;4,76;0,83;;2,57;DEBW_52210003rwQ
UUID_1d904847-9ece-4f33-be7e-211233757a3e;DEBW_52210003rwQ;WALL;199;0,14;9,56;1,56;0,83;;2,57;DEBW_52210003rwQ
UUID_d09d8727-1cbd-4a68-b8ad-1635b0db6618;DEBW_52210003rwQ;WALL;199;0,14;19,42;3,16;0,83;;2,57;DEBW_52210003rwQ
UUID_707b1a75-7509-4f2a-a73a-71e7f2c9e6e7;DEBW_52210003rwQ;GROUND;150;0,00;65,33;0,00;0,62;;;DEBW_52210003rwQ
UUID_53c84d80-8c97-449a-b9c8-887f7e49dc66;DEBW_52210003rwQ;WALL;199;0,14;19,38;3,15;0,83;;2,57;DEBW_52210003rwQ
UUID_b362ffc9-f572-4e76-bb1e-f98c3efa2b32;DEBW_52210005ydi;WALL;199;0,27;6,61;2,45;0,83;;2,57;DEBW_52210005ydi
UUID_72acbf97-ed76-4dd2-8797-b63fb4e1b8c3;DEBW_52210005ydi;WALL;199;0,27;6,96;2,57;0,83;;2,57;DEBW_52210005ydi
UUID_83644c12-2b91-4cc6-ae17-85d53ecb49fd;DEBW_52210005ydi;GROUND;150;0,00;21,15;0,00;0,62;;;DEBW_52210005ydi
UUID_c61ce557-cbfc-431e-bc0d-5584cc2821c0;DEBW_52210005ydi;WALL;199;0,27;7,26;2,69;0,83;;2,57;DEBW_52210005ydi
UUID_c5643371-62cc-430c-a068-b1c7dfb88f7f;DEBW_52210005ydi;WALL;199;0,27;1,18;0,44;0,83;;2,57;DEBW_52210005ydi
UUID_331fad5c-9bd3-452f-ab1a-44baa5116c78;DEBW_52210005ydi;WALL;199;0,27;0,20;0,08;0,83;;2,57;DEBW_52210005ydi
UUID_4dfecba6-4bc3-4766-a6c2-668997a0e6b4;DEBW_52210005ydi;WALL;199;0,27;7,04;2,60;0,83;;2,57;DEBW_52210005ydi
UUID_0a3df3cd-5aba-42e3-877e-4a1801f13720;DEBW_52210005ydi;WALL;199;0,27;0,22;0,08;0,83;;2,57;DEBW_52210005ydi
UUID_8a01d266-a193-46ba-a157-d771fb919c1a;DEBW_52210005ydi;ROOF;226;0,10;10,41;1,16;0,43;;2,57;DEBW_52210005ydi
UUID_38b01999-b83f-4574-a296-5ee8f336ddc4;DEBW_52210005ydi;ROOF;226;0,10;9,63;1,07;0,43;;2,57;DEBW_52210005ydi
UUID_b91ed24c-1f7f-4794-a042-2f705cc48963;DEBW_52210005hAI;WALL;199;0,14;15,57;2,53;0,83;;2,57;DEBW_52210005hAI
UUID_5c959bd0-c81e-482f-a658-202b08c92a4b;DEBW_52210005hAI;WALL;199;0,14;16,95;2,76;0,83;;2,57;DEBW_52210005hAI
UUID_2b44bb33-e1e4-49a2-b392-5c1df14adf7f;DEBW_52210005hAI;ROOF;94;0,00;43,22;0,00;0,43;;2,57;DEBW_52210005hAI
UUID_3783ad61-d433-4508-bce5-40de44b6a237;DEBW_52210005hAI;GROUND;150;0,00;43,22;0,00;0,62;;;DEBW_52210005hAI
UUID_8f8fe758-e621-490c-a25b-92e7bf64939f;DEBW_52210005hAI;WALL;199;0,14;15,35;2,50;0,83;;2,57;DEBW_52210005hAI
UUID_52c4c486-dcd6-42f2-b2c2-223074b2d620;DEBW_52210005hAI;WALL;199;0,14;16,84;2,74;0,83;;2,57;DEBW_52210005hAI
UUID_86c77efb-0b12-4748-ba0e-2e2f49698db1;DEBW_52210004H8O;WALL;199;0,27;15,56;5,76;0,83;;2,57;DEBW_52210004H8O
UUID_a6d13c3a-423c-4bc2-830f-1a08fa207e5e;DEBW_52210004H8O;GROUND;150;0,00;41,07;0,00;0,62;;;DEBW_52210004H8O
UUID_5aa545f2-5066-4d28-978e-ef63b6d89359;DEBW_52210004H8O;WALL;199;0,27;3,08;1,14;0,83;;2,57;DEBW_52210004H8O
UUID_e012ad65-88cc-4338-827f-0411958b3fa3;DEBW_52210004H8O;WALL;199;0,27;13,35;4,94;0,83;;2,57;DEBW_52210004H8O
UUID_bdda41e6-6d7c-4be3-b936-28ac97ec8f41;DEBW_52210004H8O;ROOF;100;0,00;41,07;0,00;0,40;;2,57;DEBW_52210004H8O
UUID_091ee21a-a6c4-4db4-b880-ae805b7af49b;DEBW_52210004H8O;WALL;199;0,27;5,49;2,03;0,83;;2,57;DEBW_52210004H8O
UUID_924c52d9-e4cb-4eca-8cf5-16ff122b3f71;DEBW_522100050wu;WALL;199;0,18;48,84;10,72;0,83;;2,57;DEBW_522100050wu
UUID_3140026e-f396-49b3-a21c-c6d2dc564448;DEBW_522100050wu;ROOF;226;0,10;0,06;0,01;0,43;;2,57;DEBW_522100050wu
UUID_dceeb804-03cd-49ca-b0be-acbc55746106;DEBW_522100050wu;ROOF;226;0,10;52,95;5,88;0,43;;2,57;DEBW_522100050wu
UUID_7296873b-7e31-40e2-aa11-05eb05cc87d1;DEBW_522100050wu;WALL;199;0,18;2,81;0,62;0,83;;2,57;DEBW_522100050wu
UUID_4afef611-f594-48ae-aaa1-4994fa6fc84a;DEBW_522100050wu;WALL;199;0,18;93,69;20,57;0,83;;2,57;DEBW_522100050wu
UUID_e9f2f6c9-fc66-4469-ac83-216c83c4a861;DEBW_522100050wu;ROOF;226;0,10;69,98;7,78;0,43;;2,57;DEBW_522100050wu
UUID_62e855d4-ac1b-4b3b-8a82-3b73fb7b1e87;DEBW_522100050wu;WALL;199;0,18;56,76;12,46;0,83;;2,57;DEBW_522100050wu
UUID_dc5fd429-60d6-4865-a429-d76b0096ccf0;DEBW_522100050wu;WALL;199;0,18;9,93;2,18;0,83;;2,57;DEBW_522100050wu
UUID_c77c8921-4ab1-4fce-aa3c-0aa8ec690d24;DEBW_522100050wu;WALL;199;0,18;48,34;10,61;0,83;;2,57;DEBW_522100050wu
UUID_f35d0190-9489-436a-9f47-3fcc28c3afaa;DEBW_522100050wu;WALL;199;0,18;0,03;0,01;0,83;;2,57;DEBW_522100050wu
UUID_d9229d6e-ae16-4aec-b0de-6a953bbc0908;DEBW_522100050wu;WALL;199;0,18;3,42;0,75;0,83;;2,57;DEBW_522100050wu
UUID_7cfc4625-8bde-4c25-ad40-6dd214dc915c;DEBW_522100050wu;GROUND;150;0,00;121,64;0,00;0,62;;;DEBW_522100050wu
UUID_a3570b1d-fceb-4844-a132-606af2a31477;DEBW_522100050wu;WALL;199;0,18;60,62;13,31;0,83;;2,57;DEBW_522100050wu
UUID_0f955828-b040-4897-b11c-78d04488199a;DEBW_522100050wu;WALL;199;0,18;8,65;1,90;0,83;;2,57;DEBW_522100050wu
UUID_502b9780-e2f3-4802-af35-ba9485076a51;DEBW_522100050wu;WALL;199;0,18;25,56;5,61;0,83;;2,57;DEBW_522100050wu
UUID_b6aa483f-b9c7-4cd5-9015-b656b5a5bc43;DEBW_522100050wu;WALL;199;0,18;5,56;1,22;0,83;;2,57;DEBW_522100050wu
UUID_b0a88c33-9986-4a35-a5d8-daeef2ff8704;DEBW_522100050wu;WALL;199;0,18;14,56;3,20;0,83;;2,57;DEBW_522100050wu
UUID_ad2f8258-0578-4d22-9bbd-21e5c20ac76f;DEBW_52210005hEm;WALL;199;0,14;19,72;3,21;0,83;;2,57;DEBW_52210005hEm
UUID_ea4e659a-351f-4667-8e5a-01d75e48fccf;DEBW_52210005hEm;GROUND;150;0,00;18,20;0,00;0,62;;;DEBW_52210005hEm
UUID_5ee1eb6b-8d7e-4c1b-b514-63fd1f5b3415;DEBW_52210005hEm;WALL;199;0,14;19,64;3,20;0,83;;2,57;DEBW_52210005hEm
UUID_e2f97b31-c6fe-43a3-9820-e6bcb1582f6e;DEBW_52210005hEm;WALL;199;0,14;12,59;2,05;0,83;;2,57;DEBW_52210005hEm
UUID_669f0404-b89d-4279-b90b-78a4abd2ccca;DEBW_52210005hEm;WALL;199;0,14;12,57;2,05;0,83;;2,57;DEBW_52210005hEm
UUID_dc750714-6be5-4674-a5a9-f3d24368e70f;DEBW_52210005hEm;ROOF;94;0,00;18,20;0,00;0,43;;2,57;DEBW_52210005hEm
UUID_b798ec2f-2ba8-4e66-aab9-c057f03b8545;DEBW_52210003sJH;ROOF;226;0,10;11,38;1,26;0,43;;2,57;DEBW_52210003sJH
UUID_d54a789e-e084-4a31-8922-1fbf6073e7c1;DEBW_52210003sJH;GROUND;150;0,00;15,20;0,00;0,62;;;DEBW_52210003sJH
UUID_7ed1ba7c-d462-4d16-9af7-e0a160f5af34;DEBW_52210003sJH;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210003sJH
UUID_5447d69c-ecd6-4cb3-b8c8-546f3d808858;DEBW_52210003sJH;WALL;199;0,27;9,49;3,51;0,83;;2,57;DEBW_52210003sJH
UUID_dd624555-4869-48d1-aefe-07bfb8beb48e;DEBW_52210003sJH;WALL;199;0,27;11,15;4,12;0,83;;2,57;DEBW_52210003sJH
UUID_5cec78dc-1b9f-4509-af06-d24080370862;DEBW_52210003sJH;WALL;199;0,27;8,84;3,27;0,83;;2,57;DEBW_52210003sJH
UUID_e15df59e-5254-44ec-aa5a-64d520c2fe43;DEBW_52210003sJH;ROOF;226;0,10;2,79;0,31;0,43;;2,57;DEBW_52210003sJH
UUID_0b1dfd8d-67e6-4aeb-86c8-87af31dec267;DEBW_52210003sJH;WALL;199;0,27;2,84;1,05;0,83;;2,57;DEBW_52210003sJH
UUID_69e9f524-e6f6-46e9-855b-4841196dfef8;DEBW_52210003sJH;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210003sJH
UUID_ccc974a4-8b3e-4377-a9e8-aca6b8a7bfb6;DEBW_52210004IgO;GROUND;150;0,00;5,35;0,00;0,62;;;DEBW_52210004IgO
UUID_4d473fc5-46d9-4d73-857f-aaef8810c6f0;DEBW_52210004IgO;ROOF;226;0,10;5,49;0,61;0,43;;2,57;DEBW_52210004IgO
UUID_e246caed-c7e7-486e-8ec1-c4032032e175;DEBW_52210004IgO;WALL;199;0,27;16,87;6,24;0,83;;2,57;DEBW_52210004IgO
UUID_83c75fba-c5c8-4c23-97c0-55eb1c29b49a;DEBW_52210004IgO;WALL;199;0,27;5,22;1,93;0,83;;2,57;DEBW_52210004IgO
UUID_5d9c5372-3f3a-45f1-9053-432626d78973;DEBW_52210004IgO;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004IgO
UUID_a1c45b14-d6e0-4fa1-9d10-df30f7d69a75;DEBW_52210004IgO;WALL;199;0,27;5,57;2,06;0,83;;2,57;DEBW_52210004IgO
UUID_bb6f83ad-9f1f-43eb-be2c-621fd6e84cf1;DEBW_5221000518C;WALL;199;0,18;92,08;20,21;0,83;;2,57;DEBW_5221000518C
UUID_1950bf39-6fe6-4ed6-98ef-f3657d288a2e;DEBW_5221000518C;GROUND;150;0,00;121,52;0,00;0,62;;;DEBW_5221000518C
UUID_5701e156-c1ff-4961-a6a1-9fd061fedc9c;DEBW_5221000518C;WALL;199;0,18;132,25;29,03;0,83;;2,57;DEBW_5221000518C
UUID_128f80af-1436-4b6a-8312-ef9c4adde46d;DEBW_5221000518C;ROOF;100;0,00;121,52;0,00;0,40;;2,57;DEBW_5221000518C
UUID_c3fb1905-b6b4-4c2b-8b4b-d3075331811e;DEBW_5221000518C;WALL;199;0,18;91,89;20,17;0,83;;2,57;DEBW_5221000518C
UUID_015658e0-7c26-47ee-859a-94fe51950e74;DEBW_5221000518C;WALL;199;0,18;132,13;29,01;0,83;;2,57;DEBW_5221000518C
UUID_0354ed9e-9ebd-496e-9fd8-157519368374;DEBW_52210003sMd;WALL;199;0,27;3,88;1,43;0,83;;2,57;DEBW_52210003sMd
UUID_a4e77630-c097-4154-abff-3cab7ca95948;DEBW_52210003sMd;GROUND;150;0,00;2,59;0,00;0,62;;;DEBW_52210003sMd
UUID_c2e0cecd-cdb5-4df8-9afb-d96e2b206853;DEBW_52210003sMd;ROOF;226;0,10;2,53;0,28;0,43;;2,57;DEBW_52210003sMd
UUID_d1c82d44-6c41-486a-a1c4-656fddbcfe66;DEBW_52210003sMd;WALL;199;0,27;4,18;1,55;0,83;;2,57;DEBW_52210003sMd
UUID_3f827a83-43bb-4bed-b471-37dac86bb002;DEBW_52210003sMd;WALL;199;0,27;10,35;3,83;0,83;;2,57;DEBW_52210003sMd
UUID_2f8252b3-350c-4ec1-92a9-fc18e986cd27;DEBW_52210003sMd;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210003sMd
UUID_e707eef1-5d4c-4e92-80ea-279fad36ee65;DEBW_52210004zFJ;WALL;199;0,27;14,37;5,31;0,83;;2,57;DEBW_52210004zFJ
UUID_a2e7313c-a640-4d01-a0bd-5dfe26a9ba41;DEBW_52210004zFJ;WALL;199;0,27;0,64;0,24;0,83;;2,57;DEBW_52210004zFJ
UUID_aa87d3e3-b6a4-45cd-9227-9e491b1e4dab;DEBW_52210004zFJ;WALL;199;0,27;9,86;3,65;0,83;;2,57;DEBW_52210004zFJ
UUID_9596e2ea-743e-4a9d-8f89-319449ee91fe;DEBW_52210004zFJ;GROUND;150;0,00;29,82;0,00;0,62;;;DEBW_52210004zFJ
UUID_7a05da35-03ba-40ee-a2db-b230e3188057;DEBW_52210004zFJ;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zFJ
UUID_00896469-4380-48ab-a3d1-dfefbae9e1aa;DEBW_52210004zFJ;WALL;199;0,27;3,45;1,28;0,83;;2,57;DEBW_52210004zFJ
UUID_45954f55-cd2d-427e-a998-bbef8d4822cd;DEBW_52210004zFJ;ROOF;226;0,10;26,84;2,98;0,43;;2,57;DEBW_52210004zFJ
UUID_638b9622-03e4-47cf-816f-a69193265cc4;DEBW_52210004Ig1;WALL;199;0,14;10,00;1,63;0,83;;2,57;DEBW_52210004Ig1
UUID_ce1f56b3-4c1f-4f7e-bea4-eb6d62185a64;DEBW_52210004Ig1;WALL;199;0,14;7,29;1,19;0,83;;2,57;DEBW_52210004Ig1
UUID_593c0185-219e-4f94-9305-f2ff3bee60ab;DEBW_52210004Ig1;ROOF;226;0,10;12,22;1,36;0,43;;2,57;DEBW_52210004Ig1
UUID_7d56c462-d3e9-49d3-b686-3618cae918f2;DEBW_52210004Ig1;WALL;199;0,14;7,07;1,15;0,83;;2,57;DEBW_52210004Ig1
UUID_4f211560-4289-47ff-a7e9-df71870825c9;DEBW_52210004Ig1;GROUND;150;0,00;13,31;0,00;0,62;;;DEBW_52210004Ig1
UUID_bc505194-4d9d-46ed-8147-df03d443bc0b;DEBW_52210004Ig1;WALL;199;0,14;12,40;2,02;0,83;;2,57;DEBW_52210004Ig1
UUID_e440e9fd-35a1-4a87-bd4f-ee3d2164b20d;DEBW_52210005hG5;ROOF;226;0,10;61,86;6,87;0,43;;2,57;DEBW_52210005hG5
UUID_f67cc6c7-504e-4767-b278-eb6adf0e323f;DEBW_52210005hG5;WALL;199;0,18;50,58;11,10;0,83;;2,57;DEBW_52210005hG5
UUID_3c6071af-3588-430f-88f1-978fdb975c7f;DEBW_52210005hG5;GROUND;150;0,00;102,32;0,00;0,62;;;DEBW_52210005hG5
UUID_bb84f4f1-2878-44f6-a9ec-82cdbec08f93;DEBW_52210005hG5;WALL;199;0,18;58,70;12,89;0,83;;2,57;DEBW_52210005hG5
UUID_4faa2abd-a2eb-4ca9-bd18-79cf0dca58bf;DEBW_52210005hG5;WALL;199;0,18;0,14;0,03;0,83;;2,57;DEBW_52210005hG5
UUID_69a209e8-bd95-4fea-af9e-97d545051981;DEBW_52210005hG5;WALL;199;0,18;44,20;9,70;0,83;;2,57;DEBW_52210005hG5
UUID_cfa0e933-9666-4658-80e1-e59669505a91;DEBW_52210005hG5;WALL;199;0,18;0,32;0,07;0,83;;2,57;DEBW_52210005hG5
UUID_261342c3-e666-4d06-a5ec-f71ece3243da;DEBW_52210005hG5;WALL;199;0,18;53,12;11,66;0,83;;2,57;DEBW_52210005hG5
UUID_329b2524-91f7-4ec0-929b-d926a675766d;DEBW_52210005hG5;ROOF;226;0,10;58,76;6,53;0,43;;2,57;DEBW_52210005hG5
UUID_2ff59464-b119-4b6a-bee1-67eddd4796d5;DEBW_52210005hG5;WALL;199;0,18;13,78;3,03;0,83;;2,57;DEBW_52210005hG5
UUID_279a8217-3cec-48b1-9103-e7d65da67b8f;DEBW_52210004zDZ;WALL;199;0,27;8,08;2,99;0,83;;2,57;DEBW_52210004zDZ
UUID_2cc3f17e-1bac-41d5-90b1-0aa42ccc4890;DEBW_52210004zDZ;WALL;199;0,27;3,50;1,30;0,83;;2,57;DEBW_52210004zDZ
UUID_5f89966f-686f-4a4f-8303-f0d6fc793d62;DEBW_52210004zDZ;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210004zDZ
UUID_73b2fb66-d50c-41af-8890-ad33c55dd396;DEBW_52210004zDZ;GROUND;150;0,00;3,77;0,00;0,62;;;DEBW_52210004zDZ
UUID_7ab20d4d-990b-4e56-a29c-4ae7dff04be5;DEBW_52210004zDZ;WALL;199;0,27;3,39;1,25;0,83;;2,57;DEBW_52210004zDZ
UUID_6095f417-890c-4813-8d7a-caa182a4f44a;DEBW_52210004zDZ;ROOF;226;0,10;3,43;0,38;0,43;;2,57;DEBW_52210004zDZ
UUID_c681f0e2-ef4a-4be9-9068-f9100ba1085f;DEBW_52210003sTZ;WALL;199;0,14;29,30;4,77;0,83;;2,57;DEBW_52210003sTZ
UUID_e4a7fcc7-7cb3-40f3-82e2-4ba9f37bcd08;DEBW_52210003sTZ;WALL;199;0,14;12,87;2,10;0,83;;2,57;DEBW_52210003sTZ
UUID_3e8583ae-7568-4ebe-b4ad-d407f57dc15f;DEBW_52210003sTZ;WALL;199;0,14;40,07;6,52;0,83;;2,57;DEBW_52210003sTZ
UUID_216ed845-369b-4d9e-96d8-13759304e9ec;DEBW_52210003sTZ;WALL;199;0,14;65,16;10,61;0,83;;2,57;DEBW_52210003sTZ
UUID_a5b7a03c-0686-452c-bf69-94b87be78c92;DEBW_52210003sTZ;WALL;199;0,14;29,79;4,85;0,83;;2,57;DEBW_52210003sTZ
UUID_86fce11f-3b50-4a84-a0a9-ed49ab972796;DEBW_52210003sTZ;WALL;199;0,14;30,30;4,93;0,83;;2,57;DEBW_52210003sTZ
UUID_f5b2379f-a04d-4446-a7ee-4880e60430d9;DEBW_52210003sTZ;ROOF;226;0,10;49,21;5,47;0,43;;2,57;DEBW_52210003sTZ
UUID_744a3730-4925-452e-b566-820b55e985ba;DEBW_52210003sTZ;ROOF;226;0,10;48,22;5,36;0,43;;2,57;DEBW_52210003sTZ
UUID_194a974a-04a4-4766-a109-c61db542e1fc;DEBW_52210003sTZ;GROUND;150;0,00;82,96;0,00;0,62;;;DEBW_52210003sTZ
UUID_07c28e1c-e756-48d3-b440-051cf7b7cb4d;DEBW_52210003sTZ;WALL;199;0,14;29,95;4,88;0,83;;2,57;DEBW_52210003sTZ
UUID_599f9ba4-58d2-460f-95dd-2e57ae91f16d;DEBW_522100050K3;WALL;199;0,27;2,28;0,84;0,83;;2,57;DEBW_522100050K3
UUID_e1ac5665-1fa8-44a1-9e31-a83db18e2819;DEBW_522100050K3;WALL;199;0,27;2,20;0,81;0,83;;2,57;DEBW_522100050K3
UUID_f5b59c85-f66a-4a46-a2ea-6deea83b16e9;DEBW_522100050K3;WALL;199;0,27;1,79;0,66;0,83;;2,57;DEBW_522100050K3
UUID_47a0768f-b886-4bb8-b9c3-78a34b8523d2;DEBW_522100050K3;ROOF;226;0,10;2,73;0,30;0,43;;2,57;DEBW_522100050K3
UUID_c871aa9d-5d34-4d88-83fe-d61755c09ec0;DEBW_522100050K3;WALL;199;0,27;0,06;0,02;0,83;;2,57;DEBW_522100050K3
UUID_47374207-922a-4fce-a29f-f4a59d88cf77;DEBW_522100050K3;GROUND;150;0,00;3,03;0,00;0,62;;;DEBW_522100050K3
UUID_129decb5-e333-46cf-97d0-a16d48449e25;DEBW_52210005hJf;WALL;199;0,18;12,95;2,84;0,83;;2,57;DEBW_52210005hJf
UUID_07a62d93-48a5-4b31-b236-c450778e7000;DEBW_52210005hJf;GROUND;150;0,00;38,06;0,00;0,62;;;DEBW_52210005hJf
UUID_d6026ba5-235e-4cdf-bbc3-dea346953d92;DEBW_52210005hJf;WALL;199;0,18;13,16;2,89;0,83;;2,57;DEBW_52210005hJf
UUID_8a0f57e9-7fb6-48da-a46d-1bb2acdfbe2d;DEBW_52210005hJf;WALL;199;0,18;3,62;0,79;0,83;;2,57;DEBW_52210005hJf
UUID_5a23d7c6-e09b-4a68-9f1f-0332ff03308f;DEBW_52210005hJf;ROOF;226;0,10;41,93;4,66;0,43;;2,57;DEBW_52210005hJf
UUID_30b1397d-22bb-41c7-8156-4baca6dae79c;DEBW_52210005hJf;WALL;199;0,18;19,36;4,25;0,83;;2,57;DEBW_52210005hJf
UUID_076ec7ef-3917-4c53-bd50-2654d79b0fd3;DEBW_52210005hJf;WALL;199;0,18;17,63;3,87;0,83;;2,57;DEBW_52210005hJf
UUID_5c74eafc-fc0c-4ec0-8a36-4c8319249621;DEBW_52210005hJf;WALL;199;0,18;24,01;5,27;0,83;;2,57;DEBW_52210005hJf
UUID_3aaee65e-409d-4bba-a66f-8c661f2d3968;DEBW_52210005hJf;WALL;199;0,18;11,79;2,59;0,83;;2,57;DEBW_52210005hJf
UUID_56844810-62d9-4388-9d28-97ee90b4efaa;DEBW_52210005hJf;WALL;199;0,18;26,06;5,72;0,83;;2,57;DEBW_52210005hJf
UUID_1aa08b6b-7dea-4328-aa83-279da173b5d4;DEBW_52210005hJf;ROOF;226;0,10;45,91;5,10;0,43;;2,57;DEBW_52210005hJf
UUID_920740cb-b8ce-48b6-8bd0-08965c10a090;DEBW_52210005hJf;WALL;199;0,18;13,57;2,98;0,83;;2,57;DEBW_52210005hJf
UUID_b4a8cad1-5cac-4b79-b88c-02300fddc5ce;DEBW_52210005hJf;WALL;199;0,18;12,38;2,72;0,83;;2,57;DEBW_52210005hJf
UUID_16aa851c-a23b-410d-8c83-34c3f3360e43;DEBW_52210005hJf;GROUND;150;0,00;34,67;0,00;0,62;;;DEBW_52210005hJf
UUID_92240c43-7e8d-48dd-87a7-4d0bbb08b688;DEBW_52210005hJf;WALL;199;0,18;12,57;2,76;0,83;;2,57;DEBW_52210005hJf
UUID_00603a04-edc2-4525-8a43-91110c8c8fad;DEBW_52210005hJf;WALL;199;0,18;4,43;0,97;0,83;;2,57;DEBW_52210005hJf
UUID_db50e505-a3af-4de7-8444-77cd8fe2e552;DEBW_52210005hJf;WALL;199;0,18;27,31;6,00;0,83;;2,57;DEBW_52210005hJf
UUID_0df74f19-0f98-421d-95f2-ba8bbc8ac1e9;DEBW_52210005hJf;WALL;199;0,18;16,14;3,54;0,83;;2,57;DEBW_52210005hJf
UUID_6409afd3-c624-4f89-8e59-3d6abc5c6726;DEBW_52210005hJf;WALL;199;0,18;35,60;7,82;0,83;;2,57;DEBW_52210005hJf
UUID_a05102f2-5846-404b-bdf0-d3599f06275e;DEBW_52210005hJf;WALL;199;0,18;12,60;2,77;0,83;;2,57;DEBW_52210005hJf
UUID_19463ba9-e9c6-4d5e-92ec-c21a33e0cf99;DEBW_52210005yi4;WALL;199;0,18;28,06;6,16;0,83;;2,57;DEBW_52210005yi4
UUID_bfe4a0a3-fea9-4ca8-9093-0b5e6f96e28d;DEBW_52210005yi4;ROOF;226;0,10;28,67;3,19;0,43;;2,57;DEBW_52210005yi4
UUID_a8aa8e54-5096-4ccd-8257-9459acc33545;DEBW_52210005yi4;WALL;199;0,18;5,47;1,20;0,83;;2,57;DEBW_52210005yi4
UUID_18bdc42d-6a98-461b-90b3-78da5f4bc1a5;DEBW_52210005yi4;WALL;199;0,18;50,61;11,11;0,83;;2,57;DEBW_52210005yi4
UUID_6eadfa81-ae1b-4b6f-8f2d-c756cb39c226;DEBW_52210005yi4;ROOF;226;0,10;28,44;3,16;0,43;;2,57;DEBW_52210005yi4
UUID_a3e696f6-c729-495d-a469-470ea4af500b;DEBW_52210005yi4;WALL;199;0,18;3,74;0,82;0,83;;2,57;DEBW_52210005yi4
UUID_ead4a0b4-9ca1-4baa-bdb4-47959bf98c03;DEBW_52210005yi4;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210005yi4
UUID_840bfa9b-e079-4ea0-b322-43d18234f5f4;DEBW_52210005yi4;WALL;199;0,18;3,65;0,80;0,83;;2,57;DEBW_52210005yi4
UUID_c139323e-0634-4f08-8ee6-107c0e369cb2;DEBW_52210005yi4;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210005yi4
UUID_96f5af4b-6369-4fd4-9fa6-24a82d702912;DEBW_52210005yi4;GROUND;150;0,00;47,36;0,00;0,62;;;DEBW_52210005yi4
UUID_59541500-5c35-4501-a309-edd699d9ce6a;DEBW_52210003sUv;ROOF;226;0,10;62,89;6,99;0,43;;2,57;DEBW_52210003sUv
UUID_e3609ccb-3806-4ec5-acd2-fa1a1b34b755;DEBW_52210003sUv;WALL;199;0,27;22,96;8,49;0,83;;2,57;DEBW_52210003sUv
UUID_6b956a03-62c7-469b-a98b-141a4859ee0a;DEBW_52210003sUv;WALL;199;0,27;1,41;0,52;0,83;;2,57;DEBW_52210003sUv
UUID_4b85787e-71ab-46bd-92ae-ae4ad8f15999;DEBW_52210003sUv;ROOF;226;0,10;63,01;7,00;0,43;;2,57;DEBW_52210003sUv
