hour,trnsys_heating_demand_kwh_h,trnsys_cooling_demand_kwh_h
4663,0.0,6.009698251780751
4664,0.0,6.344104741645496
4665,0.0,9.12245876068575
4666,0.0,10.900903562245034
4667,0.0,12.17388303553984
4668,0.0,12.513291108674393
4669,0.0,12.856407793605573
4670,0.0,14.066025003488411
4671,0.0,15.723824968833933
4672,0.0,16.912503393799295
4673,0.0,17.861656183771053
4674,0.0,17.874137562495882
4675,0.0,17.902157079232556
4676,0.0,14.95498532125402
4677,0.0,11.566697405357328
4678,0.0,9.959483807566956
4679,0.0,8.933763333801284
4680,0.0,8.168413719943176
4681,0.0,7.485513024978516
4682,0.0,6.734286050059033
4683,0.0,5.890564160504574
4684,0.0,5.064015731837919
4685,0.0,4.442382441260286
4686,0.0,4.626209541898788
4687,0.0,5.076202002695346
4688,0.0,6.30969610879272
