Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type,Window area [m2],Heated area [m2]_snapshot,Heated volume [m3],U walls [W/m2K],U windows [W/m2K],Window-to-Wall ratio [-],GMLId,compactness,BuildingType,usage_type,building_type,annual_heat_kwh,heated_area_m2,heated_volume_m3,window_area_m2,u_walls_w_m2k,u_windows_w_m2k,window_to_wall,window_to_heated,is_outlier
DEBW_52210005gOD,DEBW_52210005gOD,medium,3,165000,25512.92095657816,34179.130255827586,4121.067869168854,378.2,4.2,residential,88.57999999999998,378.2,1181.8,0.7089225191805074,2.5700000000000003,0.2112014496554684,DEBW_52210005gOD,1.8083182640144664,MFH,residential,MFH,34179.130255827586,378.2,1181.8,88.57999999999998,0.7089225191805074,2.5700000000000003,0.2112014496554684,0.23421470121628765,False
DEBW_52210005gvh,DEBW_52210005gvh,medium,3,165000,15871.95733920058,25528.008329457483,2412.972741290391,335.5,4.2,residential,52.06,335.5,1048.4,0.6872387211269168,2.57,0.1833227692090992,DEBW_52210005gvh,2.178649237472767,EFH,residential,EFH,25528.008329457483,335.5,1048.4,52.06,0.6872387211269168,2.57,0.1833227692090992,0.15517138599105812,False
DEBW_52210005gwl,DEBW_52210005gwl,medium,3,165000,7548.100113545263,7710.358360793594,1497.6323479377993,53.1,4.2,residential,25.97,53.1,166.0,0.691990713871155,2.57,0.2700426328376832,DEBW_52210005gwl,1.1210762331838564,RH,residential,RH,7710.358360793594,53.1,166.0,25.97,0.691990713871155,2.57,0.2700426328376832,0.48907721280602634,True
DEBW_52210005gxN,DEBW_52210005gxN,medium,3,165000,13524.144986463742,15937.278114108458,2554.5309620808625,194.3,4.2,residential,50.44000000000001,194.3,607.3,0.6757451935950302,2.5699999999999994,0.3054008234439331,DEBW_52210005gxN,2.1929824561403506,RH,residential,RH,15937.278114108458,194.3,607.3,50.44000000000001,0.6757451935950302,2.5699999999999994,0.3054008234439331,0.2595985589294905,False
DEBW_52210005hG5,DEBW_52210005hG5,medium,3,165000,16851.43209109041,26562.4149727374,2569.152511863373,324.7,4.2,residential,61.88,324.7,1014.7,0.688700872723013,2.5700000000000003,0.2188737973967176,DEBW_52210005hG5,2.1881838074398248,MFH,residential,MFH,26562.4149727374,324.7,1014.7,61.88,0.688700872723013,2.5700000000000003,0.2188737973967176,0.19057591623036652,False
DEBW_52210005hJf,DEBW_52210005hJf,medium,3,165000,18684.40819200736,24861.87022033158,2875.303746156502,181.4,4.2,residential,67.53999999999999,181.4,566.8,0.7299031394222552,2.5700000000000007,0.2042210933720367,DEBW_52210005hJf,1.3020833333333333,MFH,residential,MFH,24861.87022033158,181.4,566.8,67.53999999999999,0.7299031394222552,2.5700000000000007,0.2042210933720367,0.37232635060639463,False
DEBW_52210005jPg,DEBW_52210005jPg,medium,3,165000,22660.129533417905,32160.93418402933,3452.986834795676,333.6,4.2,residential,81.27,333.6,1042.4,0.7217208779894229,2.57,0.2068307332094775,DEBW_52210005jPg,1.7825311942959,MFH,residential,MFH,32160.93418402933,333.6,1042.4,81.27,0.7217208779894229,2.57,0.2068307332094775,0.24361510791366903,False
DEBW_52210005k39,DEBW_52210005k39,medium,3,165000,27150.625228241806,35924.28036087926,4978.676111891221,525.2,4.2,residential,88.31,525.2,1641.4,0.6874079003952245,2.57,0.2193710254372019,DEBW_52210005k39,2.2831050228310503,MFH,residential,MFH,35924.28036087926,525.2,1641.4,88.31,0.6874079003952245,2.57,0.2193710254372019,0.16814546839299313,False
DEBW_52210005k3y,DEBW_52210005k3y,medium,3,165000,20337.646869132896,28848.123603832966,3191.253515739678,326.4,4.2,residential,71.42999999999999,326.4,1019.9,0.7032870322380014,2.5700000000000003,0.2131793356612051,DEBW_52210005k3y,1.9841269841269842,MFH,residential,MFH,28848.123603832966,326.4,1019.9,71.42999999999999,0.7032870322380014,2.5700000000000003,0.2131793356612051,0.21884191176470588,False
DEBW_52210005xLD,DEBW_52210005xLD,medium,3,165000,21765.438620303936,29493.92460832717,3397.4689271823686,317.3,4.2,residential,77.39,317.3,991.4,0.7258916299995056,2.5700000000000003,0.2054747238742565,DEBW_52210005xLD,1.858736059479554,MFH,residential,MFH,29493.92460832717,317.3,991.4,77.39,0.7258916299995056,2.5700000000000003,0.2054747238742565,0.24390167034352347,False
DEBW_52210005xM5,DEBW_52210005xM5,medium,3,165000,26002.28032918677,35401.88915832328,4080.610653564837,380.5,4.2,residential,92.05,380.5,1189.0,0.7171049823524583,2.57,0.2083380485707172,DEBW_52210005xM5,1.7953321364452421,MFH,residential,MFH,35401.88915832328,380.5,1189.0,92.05,0.7171049823524583,2.57,0.2083380485707172,0.2419185282522996,False
DEBW_52210005xO2,DEBW_52210005xO2,medium,3,165000,13576.760500473109,20664.677476135927,1996.556772136039,223.3,4.2,residential,45.24,223.3,697.7,0.7071089031755308,2.57,0.1749419953596287,DEBW_52210005xO2,1.6155088852988693,EFH,residential,EFH,20664.677476135927,223.3,697.7,45.24,0.7071089031755308,2.57,0.1749419953596287,0.2025974025974026,False
DEBW_52210005xRe,DEBW_52210005xRe,medium,3,165000,6589.383719224319,8340.22882018081,1058.8372275580898,76.6,4.2,residential,25.690000000000005,76.6,239.3,0.6946704814522493,2.57,0.2699947451392538,DEBW_52210005xRe,1.5360983102918586,RH,residential,RH,8340.22882018081,76.6,239.3,25.690000000000005,0.6946704814522493,2.57,0.2699947451392538,0.3353785900783291,False
DEBW_52210005xix,DEBW_52210005xix,medium,3,165000,17248.357584027766,23949.14913410444,2585.874298466026,202.1,4.2,residential,62.17,202.1,631.4,0.7205903551904224,2.57,0.2072057059058792,DEBW_52210005xix,1.5220700152207,MFH,residential,MFH,23949.14913410444,202.1,631.4,62.17,0.7205903551904224,2.57,0.2072057059058792,0.30761999010390895,False
DEBW_52210005xzK,DEBW_52210005xzK,medium,3,165000,14207.33552038291,22497.219121950948,2031.6280695024136,230.0,4.2,residential,48.06,230.0,718.7,0.7070029945608994,2.57,0.1749608649750627,DEBW_52210005xzK,1.7064846416382253,EFH,residential,EFH,22497.219121950948,230.0,718.7,48.06,0.7070029945608994,2.57,0.1749608649750627,0.20895652173913046,False
DEBW_52210005y1r,DEBW_52210005y1r,medium,3,165000,25693.52818965248,36777.27688888383,3771.1305361294912,356.9,4.2,residential,92.66,356.9,1115.3,0.7213312820512822,2.57,0.206959706959707,DEBW_52210005y1r,1.7825311942959,MFH,residential,MFH,36777.27688888383,356.9,1115.3,92.66,0.7213312820512822,2.57,0.206959706959707,0.2596245446903895,False
DEBW_52210005y86,DEBW_52210005y86,medium,3,165000,20974.66552612538,28484.51493598112,3215.5379068998723,283.8,4.2,residential,75.08000000000001,283.8,886.7,0.7107559966089861,2.57,0.2105558359975321,DEBW_52210005y86,1.5797788309636651,MFH,residential,MFH,28484.51493598112,283.8,886.7,75.08000000000001,0.7107559966089861,2.57,0.2105558359975321,0.2645525017618041,False
DEBW_52210005yG0,DEBW_52210005yG0,medium,3,165000,28502.737312376044,40536.14018989552,4216.521782808959,423.5,4.2,residential,102.5,423.5,1323.5,0.7219322210055493,2.5699999999999994,0.2067616089078953,DEBW_52210005yG0,1.8975332068311195,MFH,residential,MFH,40536.14018989552,423.5,1323.5,102.5,0.7219322210055493,2.5699999999999994,0.2067616089078953,0.24203069657615112,False
DEBW_52210005yIg,DEBW_52210005yIg,medium,3,165000,16793.810222293425,25964.42360753153,2650.857235224339,309.5,4.2,residential,60.85,309.5,967.1,0.6862553772213487,2.57,0.2198417572889194,DEBW_52210005yIg,2.150537634408602,MFH,residential,MFH,25964.42360753153,309.5,967.1,60.85,0.6862553772213487,2.57,0.2198417572889194,0.19660743134087239,False
DEBW_52210005yi4,DEBW_52210005yi4,medium,3,165000,7717.819501905468,11139.673673332938,1420.654773011127,136.3,4.2,residential,26.44,136.3,426.0,0.676313240043057,2.57,0.2241247774858015,DEBW_52210005yi4,2.127659574468085,MFH,residential,MFH,11139.673673332938,136.3,426.0,26.44,0.676313240043057,2.57,0.2241247774858015,0.19398385913426264,False
DEBW_52210005yjZ,DEBW_52210005yjZ,medium,3,165000,27025.29140602075,36900.04519690118,4368.477614789055,423.5,4.2,residential,93.53,423.5,1323.4,0.6982413976064612,2.5699999999999994,0.2151202907217443,DEBW_52210005yjZ,1.968503937007874,MFH,residential,MFH,36900.04519690118,423.5,1323.4,93.53,0.6982413976064612,2.5699999999999994,0.2151202907217443,0.2208500590318772,False
DEBW_52210005ylp,DEBW_52210005ylp,medium,3,165000,18930.71827355994,29722.50555844521,2975.3168857819146,386.7,4.2,residential,69.62,386.7,1208.5,0.6886441119063109,2.57,0.218875754527163,DEBW_52210005ylp,2.331002331002331,MFH,residential,MFH,29722.50555844521,386.7,1208.5,69.62,0.6886441119063109,2.57,0.218875754527163,0.1800362037755366,False
DEBW_52210005ynV,DEBW_52210005ynV,medium,3,165000,7968.139177842082,7348.719283536471,1783.261945966721,84.6,4.2,residential,26.22,84.6,189.3,0.6573899773555182,2.5699999999999994,0.3122915674130538,DEBW_52210005ynV,1.2254901960784315,RH,residential,RH,7348.719283536471,84.6,189.3,26.22,0.6573899773555182,2.5699999999999994,0.3122915674130538,0.3099290780141844,False
DEBW_52210005yqw,DEBW_52210005yqw,medium,3,165000,28270.021824827963,38020.22574579821,4514.345519980222,419.1,4.2,residential,99.48,419.1,1309.8,0.7098376184032477,2.57,0.210887814805393,DEBW_52210005yqw,1.8416206261510129,MFH,residential,MFH,38020.22574579821,419.1,1309.8,99.48,0.7098376184032477,2.57,0.210887814805393,0.23736578382247672,False
DEBW_52210005yrw,DEBW_52210005yrw,medium,3,165000,35619.99784640677,50700.277245763806,5569.487543580472,605.2,4.2,residential,123.45,605.2,1891.1,0.6945325594480144,2.57,0.2165409577267146,DEBW_52210005yrw,2.1141649048625792,MFH,residential,MFH,50700.277245763806,605.2,1891.1,123.45,0.6945325594480144,2.57,0.2165409577267146,0.20398215465961664,False
DEBW_52210005zVK,DEBW_52210005zVK,medium,3,165000,20832.28656838089,22924.7712439694,4065.590460293896,299.3,4.2,residential,79.94000000000001,299.3,753.5,0.7194128180258151,2.57,0.2918689985030487,DEBW_52210005zVK,1.7513134851138354,RH,residential,RH,22924.7712439694,299.3,753.5,79.94000000000001,0.7194128180258151,2.57,0.2918689985030487,0.26708987637821585,False
DEBW_52210005zd7,DEBW_52210005zd7,medium,3,165000,17822.957652549165,23879.879649940165,3186.984443279028,338.7,4.2,residential,59.580000000000005,338.7,1058.5,0.6943724696356274,2.57,0.2165994110590031,DEBW_52210005zd7,2.3866348448687353,MFH,residential,MFH,23879.879649940165,338.7,1058.5,59.580000000000005,0.6943724696356274,2.57,0.2165994110590031,0.17590788308237382,False
DEBW_52210005zmV,DEBW_52210005zmV,medium,3,165000,25714.41853663708,37867.18221381831,4721.254627875657,641.1,4.2,residential,83.86,641.1,1555.8,0.7180438627520339,2.57,0.1707908189242581,DEBW_52210005zmV,1.8867924528301885,EFH,residential,EFH,37867.18221381831,641.1,1555.8,83.86,0.7180438627520339,2.57,0.1707908189242581,0.13080642645453128,False
DEBW_522100060Iy,DEBW_522100060Iy,medium,3,165000,23988.192825765054,33161.97849012944,3882.349999867874,385.1,4.2,residential,85.25,385.1,1203.5,0.718032310321106,2.57,0.2080587689754478,DEBW_522100060Iy,1.976284584980237,MFH,residential,MFH,33161.97849012944,385.1,1203.5,85.25,0.718032310321106,2.57,0.2080587689754478,0.2213710724487146,False
DEBW_522100060Oq,DEBW_522100060Oq,medium,3,165000,14934.796913832775,23469.54342598223,2237.584985425516,294.6,4.2,residential,50.400000000000006,294.6,920.8,0.7007328385899814,2.5699999999999994,0.1775398055516415,DEBW_522100060Oq,1.968503937007874,EFH,residential,EFH,23469.54342598223,294.6,920.8,50.400000000000006,0.7007328385899814,2.5699999999999994,0.1775398055516415,0.1710794297352342,False
DEBW_522100060XU,DEBW_522100060XU,medium,3,165000,12554.152607290427,19273.699749091636,1755.2112299555768,169.3,4.2,residential,42.870000000000005,169.3,529.0,0.6976495566803683,2.57,0.1787441627751834,DEBW_522100060XU,1.451378809869376,EFH,residential,EFH,19273.699749091636,169.3,529.0,42.870000000000005,0.6976495566803683,2.57,0.1787441627751834,0.25321913762551684,False
DEBW_522100060Xf,DEBW_522100060Xf,medium,3,165000,28413.53510237457,38624.388173126536,4744.911359441052,482.1,4.2,residential,97.59,482.1,1506.6,0.6963185574755822,2.5700000000000003,0.2158784232181568,DEBW_522100060Xf,2.0366598778004072,MFH,residential,MFH,38624.388173126536,482.1,1506.6,97.59,0.6963185574755822,2.5700000000000003,0.2158784232181568,0.20242688238954573,False
DEBW_522100060Xq,DEBW_522100060Xq,medium,3,165000,12832.111421346905,20384.816496612133,1710.4287311496537,167.8,4.2,residential,44.51,167.8,524.4,0.7115016069712733,2.57,0.1732513331516873,DEBW_522100060Xq,1.4064697609001406,EFH,residential,EFH,20384.816496612133,167.8,524.4,44.51,0.7115016069712733,2.57,0.1732513331516873,0.26525625744934445,False
DEBW_522100060vu,DEBW_522100060vu,medium,3,165000,16646.9260519888,23280.62339166188,2720.616352072293,297.7,4.2,residential,58.25999999999999,297.7,930.4,0.7057855114995694,2.5700000000000003,0.2123177842565597,DEBW_522100060vu,2.127659574468085,MFH,residential,MFH,23280.62339166188,297.7,930.4,58.25999999999999,0.7057855114995694,2.5700000000000003,0.2123177842565597,0.19570036949949612,False
DEBW_5221000619W,DEBW_5221000619W,medium,3,165000,16293.172791630484,24218.997275797527,2686.8131922609678,304.2,4.2,residential,58.17999999999999,304.2,950.7,0.6621237323122027,2.57,0.2307265228426396,DEBW_5221000619W,2.109704641350211,MFH,residential,MFH,24218.997275797527,304.2,950.7,58.17999999999999,0.6621237323122027,2.57,0.2307265228426396,0.1912557527942143,False
DEBW_5221000629z,DEBW_5221000629z,medium,3,165000,12225.445312771664,15311.2357449633,2317.1765181732344,77.5,4.2,residential,35.07,77.5,350.7,0.6372361176655654,2.57,0.2102391942929081,DEBW_5221000629z,1.148105625717566,EFH,residential,EFH,15311.2357449633,77.5,350.7,35.07,0.6372361176655654,2.57,0.2102391942929081,0.4525161290322581,True
DEBW_522100063eT,DEBW_522100063eT,medium,3,165000,71629.9203998303,147646.2229469207,12046.463652068373,3143.4,4.2,residential,290.53000000000003,3143.4,8185.4,0.6992164440027969,2.57,0.1800039652544578,DEBW_522100063eT,2.949852507374631,MFH,residential,MFH,147646.2229469207,3143.4,8185.4,290.53000000000003,0.6992164440027969,2.57,0.1800039652544578,0.0924253992492206,True
DEBW_5221000647b,DEBW_5221000647b,medium,3,165000,22702.209133018237,30450.08950992605,3758.457309345876,334.4,4.2,residential,75.96,334.4,1044.9,0.716542093231289,2.5700000000000003,0.2085380919698009,DEBW_5221000647b,1.9607843137254901,MFH,residential,MFH,30450.08950992605,334.4,1044.9,75.96,0.716542093231289,2.5700000000000003,0.2085380919698009,0.22715311004784688,False
DEBW_522100064GG,DEBW_522100064GG,medium,3,165000,26323.81930532909,35646.618248908955,4091.5062923362666,350.2,4.2,residential,93.18,350.2,1094.3,0.7242297056473912,2.57,0.2060228177235341,DEBW_522100064GG,1.733102253032929,MFH,residential,MFH,35646.618248908955,350.2,1094.3,93.18,0.7242297056473912,2.57,0.2060228177235341,0.2660765276984581,False
DEBW_52210006GkA,DEBW_52210006GkA,medium,3,165000,22129.369516866096,30962.836627281613,3534.986804956422,360.6,4.2,residential,78.03,360.6,1126.7,0.7066339986169731,2.57,0.2120034776938542,DEBW_52210006GkA,1.9083969465648853,MFH,residential,MFH,30962.836627281613,360.6,1126.7,78.03,0.7066339986169731,2.57,0.2120034776938542,0.21638935108153076,False
DEBW_52210006HCZ,DEBW_52210006HCZ,medium,3,165000,31348.22207546894,45574.95093921966,4920.627415541647,550.0,4.2,residential,108.92,550.0,1718.8,0.6977571669477234,2.5699999999999994,0.2153122343685136,DEBW_52210006HCZ,2.1691973969631237,MFH,residential,MFH,45574.95093921966,550.0,1718.8,108.92,0.6977571669477234,2.5699999999999994,0.2153122343685136,0.19803636363636365,False
DEBW_52210006HXy,DEBW_52210006HXy,medium,3,165000,15714.147501782854,20594.223969066366,2708.289511238866,192.3,4.2,residential,46.98,192.3,600.8,0.6542485687022901,2.5700000000000003,0.199923400995787,DEBW_52210006HXy,1.41643059490085,EFH,residential,EFH,20594.223969066366,192.3,600.8,46.98,0.6542485687022901,2.5700000000000003,0.199923400995787,0.2443057722308892,False
DEBW_52210006Hkl,DEBW_52210006Hkl,medium,3,165000,16921.31022733122,27499.586637174216,2392.900568312875,316.7,4.2,residential,57.05,316.7,989.8,0.7187507477826618,2.57,0.1705071879016109,DEBW_52210006Hkl,1.9723865877712032,EFH,residential,EFH,27499.586637174216,316.7,989.8,57.05,0.7187507477826618,2.57,0.1705071879016109,0.1801389327439217,False
DEBW_52210006Hwg,DEBW_52210006Hwg,medium,3,165000,50019.322947631685,50679.406218662014,10764.519567235013,851.2,4.2,residential,179.73999999999998,851.2,2105.4,0.6970414883368341,2.57,0.2983434584868705,DEBW_52210006Hwg,2.0120724346076457,RH,residential,RH,50679.406218662014,851.2,2105.4,179.73999999999998,0.6970414883368341,2.57,0.2983434584868705,0.21116071428571426,False
DEBW_52210006I2P,DEBW_52210006I2P,medium,3,165000,22745.70840682572,31418.540821740666,3476.129931921726,311.4,4.2,residential,80.59,311.4,973.1,0.6959061470287468,2.57,0.2159894939965694,DEBW_52210006I2P,1.7241379310344829,MFH,residential,MFH,31418.540821740666,311.4,973.1,80.59,0.6959061470287468,2.57,0.2159894939965694,0.25879897238278743,False
DEBW_52210006I2R,DEBW_52210006I2R,medium,3,165000,34960.513850653115,50587.16632361077,5336.898425136855,581.3,4.2,residential,122.58,581.3,1816.4,0.7069076579654685,2.57,0.2119074784773363,DEBW_52210006I2R,2.092050209205021,MFH,residential,MFH,50587.16632361077,581.3,1816.4,122.58,0.7069076579654685,2.57,0.2119074784773363,0.21087218303801825,False
DEBW_52210006Id7,DEBW_52210006Id7,medium,3,165000,20792.7012126394,29431.97168396625,2937.133915954673,239.4,4.2,residential,76.6,239.4,748.1,0.7300150746193658,2.5700000000000003,0.2041958787620291,DEBW_52210006Id7,1.4992503748125936,MFH,residential,MFH,29431.97168396625,239.4,748.1,76.6,0.7300150746193658,2.5700000000000003,0.2041958787620291,0.31996658312447784,False
DEBW_52210006IeR,DEBW_52210006IeR,medium,3,165000,13610.230838592908,18589.741218286403,2052.6062297590743,136.9,4.2,residential,49.56,136.9,428.0,0.7390844765910608,2.5700000000000003,0.2013570064600007,DEBW_52210006IeR,1.3513513513513513,MFH,residential,MFH,18589.741218286403,136.9,428.0,49.56,0.7390844765910608,2.5700000000000003,0.2013570064600007,0.36201607012417825,False
DEBW_52210006InL,DEBW_52210006InL,medium,3,165000,21679.61344447831,29914.45003793832,3241.66597492086,246.9,4.2,residential,77.78,246.9,771.5,0.7414272786687445,2.5699999999999994,0.2007174008412686,DEBW_52210006InL,1.524390243902439,MFH,residential,MFH,29914.45003793832,246.9,771.5,77.78,0.7414272786687445,2.5699999999999994,0.2007174008412686,0.31502632644795464,False
DEBW_52210006Iok,DEBW_52210006Iok,medium,3,165000,16758.408185559085,24616.232518702676,2546.90683457707,246.1,4.2,residential,54.54,246.1,769.0,0.6964638539748619,2.57,0.179307624026038,DEBW_52210006Iok,1.6233766233766234,EFH,residential,EFH,24616.232518702676,246.1,769.0,54.54,0.6964638539748619,2.57,0.179307624026038,0.22161722876879317,False
DEBW_52210006Isp,DEBW_52210006Isp,medium,3,165000,19659.14988239729,26447.179534785504,2997.7729609176195,212.9,4.2,residential,70.16,212.9,665.2,0.7112963852848524,2.57,0.2103243599736194,DEBW_52210006Isp,1.4144271570014144,MFH,residential,MFH,26447.179534785504,212.9,665.2,70.16,0.7112963852848524,2.57,0.2103243599736194,0.3295443870361672,False
DEBW_52210006IxM,DEBW_52210006IxM,medium,3,165000,64808.12690324216,92768.11514572387,11428.116557046247,1406.2,4.2,residential,217.87,1406.2,4394.4,0.7154670963336749,2.5700000000000003,0.2185211931556036,DEBW_52210006IxM,2.680965147453083,GMH,residential,GMH,92768.11514572387,1406.2,4394.4,217.87,0.7154670963336749,2.5700000000000003,0.2185211931556036,0.15493528658796757,True
DEBW_52210006J1X,DEBW_52210006J1X,medium,3,165000,15848.44247172383,16574.554211083083,3116.5664483967093,211.3,4.2,residential,53.95,211.3,660.2,0.6750942170240416,2.57,0.3055964653902798,DEBW_52210006J1X,2.242152466367713,RH,residential,RH,16574.554211083083,211.3,660.2,53.95,0.6750942170240416,2.57,0.3055964653902798,0.25532418362517745,False
DEBW_52210006J9b,DEBW_52210006J9b,medium,3,165000,37882.21416324181,51796.136565766334,6173.792406360839,615.6,4.2,residential,130.58,615.6,1923.8,0.7121578909561094,2.57,0.210080924111524,DEBW_52210006J9b,2.061855670103093,MFH,residential,MFH,51796.136565766334,615.6,1923.8,130.58,0.7121578909561094,2.57,0.210080924111524,0.2121182586094867,False
DEBW_52210006JsB,DEBW_52210006JsB,medium,3,165000,25702.260581334274,37085.127420635465,3869.570326676587,434.9,4.2,residential,92.3,434.9,1359.2,0.7012682311986075,2.5700000000000003,0.2140190599856238,DEBW_52210006JsB,1.976284584980237,MFH,residential,MFH,37085.127420635465,434.9,1359.2,92.3,0.7012682311986075,2.5700000000000003,0.2140190599856238,0.21223269717176363,False
DEBW_52210006KHx,DEBW_52210006KHx,medium,3,165000,27018.278135504424,36745.87089367054,4181.1975208559,399.6,4.2,residential,96.35,399.6,1248.6,0.7114569922794187,2.57,0.2102931226400681,DEBW_52210006KHx,1.8416206261510129,MFH,residential,MFH,36745.87089367054,399.6,1248.6,96.35,0.7114569922794187,2.57,0.2102931226400681,0.24111611611611608,False
DEBW_52210006KZK,DEBW_52210006KZK,medium,3,165000,17744.796460076483,24211.129672981016,2661.088685983997,207.8,4.2,residential,63.71999999999999,207.8,649.4,0.6862634621924951,2.57,0.219898540221555,DEBW_52210006KZK,1.4705882352941175,MFH,residential,MFH,24211.129672981016,207.8,649.4,63.71999999999999,0.6862634621924951,2.57,0.219898540221555,0.30664100096246383,False
DEBW_52210006KbP,DEBW_52210006KbP,medium,3,165000,20823.28047447173,28433.15103387648,3165.6430283522377,285.1,4.2,residential,74.84,285.1,890.8,0.7200316816626536,2.57,0.2073589715172337,DEBW_52210006KbP,1.6260162601626016,MFH,residential,MFH,28433.15103387648,285.1,890.8,74.84,0.7200316816626536,2.57,0.2073589715172337,0.262504384426517,False
DEBW_52210006KcE,DEBW_52210006KcE,medium,3,165000,23369.08888286417,33183.82275894651,3748.50109825622,399.2,4.2,residential,78.95,399.2,1247.5,0.6917935296423546,2.57,0.2176250068912288,DEBW_52210006KcE,1.9920318725099602,MFH,residential,MFH,33183.82275894651,399.2,1247.5,78.95,0.6917935296423546,2.57,0.2176250068912288,0.19777054108216435,False
DEBW_52210006Krt,DEBW_52210006Krt,medium,3,165000,14483.798974742653,15742.14143683374,2775.2870241756377,166.7,4.2,residential,53.13,166.7,521.1,0.6470367915147497,2.5699999999999994,0.3167779632721202,DEBW_52210006Krt,1.589825119236884,RH,residential,RH,15742.14143683374,166.7,521.1,53.13,0.6470367915147497,2.5699999999999994,0.3167779632721202,0.3187162567486503,False
DEBW_52210006NMW,DEBW_52210006NMW,medium,3,165000,23495.42477689056,31677.32818666109,3661.005882818176,328.3,4.2,residential,83.72,328.3,1026.0,0.7151922687487343,2.57,0.2089917371876482,DEBW_52210006NMW,1.658374792703151,MFH,residential,MFH,31677.32818666109,328.3,1026.0,83.72,0.7151922687487343,2.57,0.2089917371876482,0.2550106609808102,False
DEBW_52210006NNm,DEBW_52210006NNm,medium,3,165000,16814.479470994163,19760.736053446137,3347.7976363245866,273.0,4.2,residential,57.81,273.0,853.3,0.6367598475222362,2.5700000000000003,0.3214345287739783,DEBW_52210006NNm,2.178649237472767,RH,residential,RH,19760.736053446137,273.0,853.3,57.81,0.6367598475222362,2.5700000000000003,0.3214345287739783,0.21175824175824176,False
DEBW_5221Us0004K,DEBW_5221Us0004K,medium,3,165000,28314.26343917424,31610.260895969805,5137.243192724105,298.1,4.2,residential,106.33,298.1,931.6,0.7045770995682751,2.5700000000000003,0.2960683855877931,DEBW_5221Us0004K,1.838235294117647,RH,residential,RH,31610.260895969805,298.1,931.6,106.33,0.7045770995682751,2.5700000000000003,0.2960683855877931,0.3566923851056692,False
DEBW_522Ue00002q,DEBW_522Ue00002q,medium,3,165000,21194.39943895616,28173.943794549537,3250.3135081232545,238.4,4.2,residential,74.96000000000001,238.4,744.9,0.7093131806514319,2.57,0.2110598040319856,DEBW_522Ue00002q,1.4705882352941175,MFH,residential,MFH,28173.943794549537,238.4,744.9,74.96000000000001,0.7093131806514319,2.57,0.2110598040319856,0.3144295302013423,False
