hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_kwh_h
7895,618.2131394809549,609.2999999999997,8.913139480955124
7896,619.54710989947,599.4,20.147109899470024
7897,0.0,435.3,-435.3
7898,0.0,435.99999999999994,-435.99999999999994
7899,0.0,438.09999999999997,-438.09999999999997
7900,0.0,438.09999999999997,-438.09999999999997
7901,0.0,434.8,-434.8
7902,0.0,430.5999999999998,-430.5999999999998
7903,0.0,441.20000000000005,-441.20000000000005
7904,1234.5115094834894,591.7999999999997,642.7115094834896
7905,1080.172568918475,541.3,538.872568918475
7906,921.1328752332985,494.8999999999999,426.23287523329856
7907,760.0724148131549,465.49999999999994,294.5724148131549
7908,583.5492394693066,437.9,145.64923946930662
7909,406.8706434138698,395.60000000000014,11.270643413869664
7910,278.5934234365152,378.0999999999999,-99.50657656348471
7911,212.6808213121496,386.5,-173.8191786878504
7912,200.78027885562992,406.29999999999995,-205.51972114437004
7913,226.44450914725152,423.0999999999996,-196.6554908527481
7914,283.36719519554157,451.20000000000033,-167.83280480445876
7915,320.58957179318134,462.20000000000016,-141.61042820681882
7916,341.72230483347784,462.10000000000014,-120.3776951665223
7917,347.82659910532675,451.3000000000003,-103.47340089467355
7918,358.48120082216195,448.20000000000044,-89.71879917783849
7919,378.7826051702669,456.8000000000003,-78.0173948297334
7920,371.52086828479236,440.40000000000003,-68.87913171520768
7921,0.0,299.50000000000006,-299.50000000000006
7922,0.0,306.8,-306.8
7923,0.0,316.0000000000001,-316.0000000000001
7924,0.0,324.6,-324.6
7925,0.0,360.8,-360.8
7926,0.0,371.40000000000003,-371.40000000000003
7927,0.0,382.69999999999993,-382.69999999999993
7928,950.6327010721207,538.5999999999999,412.03270107212074
7929,860.8591594467852,516.1,344.75915944678513
7930,748.9776918863702,494.49999999999994,254.47769188637022
7931,607.1870879843716,455.7000000000003,151.48708798437133
7932,450.706370185832,414.99999999999983,35.70637018583216
7933,314.7098632059087,382.79999999999995,-68.09013679409128
7934,258.88065389571966,394.1000000000001,-135.21934610428042
7935,189.1995351357522,385.40000000000003,-196.20046486424783
7936,165.61750423616547,387.2,-221.58249576383452
7937,185.46737374710432,397.7000000000002,-212.2326262528959
7938,242.44332703140535,425.29999999999967,-182.85667296859432
7939,253.44158973932997,413.89999999999975,-160.45841026066978
7940,293.7854450930675,432.99999999999994,-139.21455490693245
7941,319.9587661820646,440.0,-120.04123381793539
7942,378.23453677995997,478.8000000000002,-100.56546322004021
7943,391.41926701216835,475.9,-84.48073298783163
7944,441.44127898791163,508.2999999999999,-66.85872101208827
7945,0.0,402.8000000000001,-402.8000000000001
7946,0.0,409.6999999999999,-409.6999999999999
7947,0.0,422.89999999999964,-422.89999999999964
7948,0.0,432.7999999999999,-432.7999999999999
7949,0.0,458.80000000000024,-458.80000000000024
7950,0.0,474.59999999999997,-474.59999999999997
7951,0.0,471.5,-471.5
7952,1185.9713498528483,602.3000000000002,583.6713498528482
7953,1101.2771145327142,604.0000000000002,497.277114532714
7954,972.408169935252,579.7999999999997,392.60816993525225
7955,819.813301371571,539.0999999999999,280.7133013715711
7956,675.6566619533129,511.40000000000003,164.25666195331286
7957,528.812972287496,478.9000000000002,49.91297228749579
7958,380.72372839795935,445.30000000000035,-64.576271602041
7959,295.962349341529,436.19999999999993,-140.23765065847095
7960,273.7739370918474,446.30000000000024,-172.52606290815282
7961,302.7541970952666,464.0,-161.2458029047334
7962,366.5159036140872,499.7,-133.18409638591277
7963,399.1524533156183,506.3,-107.14754668438172
7964,429.29030276088133,515.6999999999999,-86.4096972391186
7965,437.67824261086207,506.3,-68.62175738913794
7966,461.49101539863176,515.4999999999999,-54.00898460136813
7967,463.4595314340427,505.6000000000001,-42.140468565957406
7968,477.82115277953164,509.8999999999999,-32.078847220468276
7969,0.0,408.0999999999999,-408.0999999999999
7970,0.0,422.0999999999997,-422.0999999999997
7971,0.0,425.99999999999966,-425.99999999999966
7972,0.0,444.60000000000025,-444.60000000000025
7973,0.0,460.4000000000002,-460.4000000000002
7974,0.0,444.60000000000025,-444.60000000000025
7975,0.0,451.7000000000003,-451.7000000000003
7976,1196.6209455711123,591.2999999999998,605.3209455711125
7977,1083.183494138525,569.8999999999999,513.2834941385252
7978,938.6934418137648,540.5999999999999,398.0934418137649
7979,733.1935208060847,472.3,260.8935208060847
