Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve;Dhw demand
[yyyy-MM-dd HH:mm:ss];[hoy];[h];[°C];[°C];[kWh/h];[kWh/h];[kWh/h]
2005-10-20 23:00:00;7031;23;4,5;5,4;200,6;0,0;83,0
2005-10-21 00:00:00;7032;0;5,3;7,2;139,6;0,0;57,4
2005-10-21 01:00:00;7033;1;4,9;7,2;143,9;0,0;31,0
2005-10-21 02:00:00;7034;2;4,8;7,2;146,2;0,0;12,2
2005-10-21 03:00:00;7035;3;4,7;7,2;147,1;0,0;8,8
2005-10-21 04:00:00;7036;4;4,6;7,2;148,6;0,0;26,4
2005-10-21 05:00:00;7037;5;4,4;7,2;150,5;0,0;66,2
2005-10-21 06:00:00;7038;6;4,7;7,2;146,6;0,0;178,9
2005-10-21 07:00:00;7039;7;5,5;7,2;187,9;0,0;191,5
2005-10-21 08:00:00;7040;8;6,4;7,2;176,6;0,0;192,3
2005-10-21 09:00:00;7041;9;6,8;7,2;171,9;0,0;201,6
2005-10-21 10:00:00;7042;10;7,8;7,2;159,0;0,0;192,3
2005-10-21 11:00:00;7043;11;9,7;7,2;133,8;0,0;186,5
2005-10-21 12:00:00;7044;12;10,1;7,2;129,3;0,0;172,6
2005-10-21 13:00:00;7045;13;9,9;7,2;130,9;0,0;151,7
2005-10-21 14:00:00;7046;14;10,5;7,2;123,6;0,0;138,3
2005-10-21 15:00:00;7047;15;10,8;7,2;119,7;0,0;129,1
2005-10-21 16:00:00;7048;16;10,6;7,2;121,9;0,0;134,1
2005-10-21 17:00:00;7049;17;9,5;7,2;136,8;0,0;166,4
2005-10-21 18:00:00;7050;18;8,6;7,2;148,8;0,0;185,6
2005-10-21 19:00:00;7051;19;7,9;7,2;156,6;0,0;229,6
2005-10-21 20:00:00;7052;20;7,2;7,2;165,9;0,0;235,9
2005-10-21 21:00:00;7053;21;6,7;7,2;172,7;0,0;220,0
2005-10-21 22:00:00;7054;22;5,9;7,2;182,5;0,0;132,4
2005-10-21 23:00:00;7055;23;5,7;7,2;185,7;0,0;83,0
2005-10-22 00:00:00;7056;0;6,0;7,1;130,1;0,0;57,4
2005-10-22 01:00:00;7057;1;5,6;7,1;134,9;0,0;31,0
2005-10-22 02:00:00;7058;2;4,7;7,1;146,3;0,0;12,2
2005-10-22 03:00:00;7059;3;4,3;7,1;152,5;0,0;8,8
2005-10-22 04:00:00;7060;4;4,7;7,1;146,8;0,0;26,4
2005-10-22 05:00:00;7061;5;4,6;7,1;147,8;0,0;66,2
2005-10-22 06:00:00;7062;6;5,0;7,1;142,7;0,0;178,9
2005-10-22 07:00:00;7063;7;5,7;7,1;185,1;0,0;191,5
2005-10-22 08:00:00;7064;8;6,3;7,1;178,4;0,0;192,3
2005-10-22 09:00:00;7065;9;7,0;7,1;168,2;0,0;201,6
2005-10-22 10:00:00;7066;10;7,9;7,1;156,6;0,0;192,3
2005-10-22 11:00:00;7067;11;9,3;7,1;138,8;0,0;186,5
2005-10-22 12:00:00;7068;12;9,9;7,1;131,6;0,0;172,6
2005-10-22 13:00:00;7069;13;10,5;7,1;124,1;0,0;151,7
2005-10-22 14:00:00;7070;14;10,5;7,1;123,2;0,0;138,3
2005-10-22 15:00:00;7071;15;10,6;7,1;122,4;0,0;129,1
2005-10-22 16:00:00;7072;16;9,8;7,1;132,7;0,0;134,1
2005-10-22 17:00:00;7073;17;9,4;7,1;137,4;0,0;166,4
2005-10-22 18:00:00;7074;18;8,2;7,1;153,5;0,0;185,6
2005-10-22 19:00:00;7075;19;7,3;7,1;164,9;0,0;229,6
2005-10-22 20:00:00;7076;20;6,6;7,1;173,8;0,0;235,9
2005-10-22 21:00:00;7077;21;6,7;7,1;172,0;0,0;220,0
2005-10-22 22:00:00;7078;22;5,4;7,1;188,9;0,0;132,4
2005-10-22 23:00:00;7079;23;5,1;7,1;192,8;0,0;83,0
2005-10-23 00:00:00;7080;0;4,7;8,3;146,4;0,0;57,4
2005-10-23 01:00:00;7081;1;4,6;8,3;147,6;0,0;31,0
2005-10-23 02:00:00;7082;2;4,2;8,3;153,3;0,0;12,2
2005-10-23 03:00:00;7083;3;4,4;8,3;150,3;0,0;8,8
2005-10-23 04:00:00;7084;4;4,7;8,3;146,5;0,0;26,4
2005-10-23 05:00:00;7085;5;4,7;8,3;146,5;0,0;66,2
2005-10-23 06:00:00;7086;6;4,3;8,3;151,7;0,0;178,9
2005-10-23 07:00:00;7087;7;5,3;8,3;191,1;0,0;191,5
2005-10-23 08:00:00;7088;8;6,8;8,3;171,3;0,0;192,3
2005-10-23 09:00:00;7089;9;7,6;8,3;160,6;0,0;201,6
2005-10-23 10:00:00;7090;10;9,3;8,3;139,4;0,0;192,3
2005-10-23 11:00:00;7091;11;10,3;8,3;125,8;0,0;186,5
2005-10-23 12:00:00;7092;12;11,3;8,3;113,9;0,0;172,6
2005-10-23 13:00:00;7093;13;11,7;8,3;107,8;0,0;151,7
2005-10-23 14:00:00;7094;14;12,3;8,3;100,9;0,0;138,3
2005-10-23 15:00:00;7095;15;11,9;8,3;106,0;0,0;129,1
2005-10-23 16:00:00;7096;16;11,8;8,3;107,3;0,0;134,1
2005-10-23 17:00:00;7097;17;11,5;8,3;111,5;0,0;166,4
2005-10-23 18:00:00;7098;18;10,8;8,3;119,5;0,0;185,6
2005-10-23 19:00:00;7099;19;10,4;8,3;125,6;0,0;229,6
2005-10-23 20:00:00;7100;20;10,2;8,3;128,2;0,0;235,9
2005-10-23 21:00:00;7101;21;9,2;8,3;140,5;0,0;220,0
2005-10-23 22:00:00;7102;22;9,2;8,3;140,5;0,0;132,4
2005-10-23 23:00:00;7103;23;8,9;8,3;144,0;0,0;83,0
2005-10-24 00:00:00;7104;0;8,8;9,2;94,1;0,0;57,4
2005-10-24 01:00:00;7105;1;8,9;9,2;92,8;0,0;31,0
2005-10-24 02:00:00;7106;2;8,1;9,2;102,7;0,0;12,2
2005-10-24 03:00:00;7107;3;7,8;9,2;107,1;0,0;8,8
2005-10-24 04:00:00;7108;4;7,7;9,2;108,0;0,0;26,4
2005-10-24 05:00:00;7109;5;8,0;9,2;104,9;0,0;66,2
2005-10-24 06:00:00;7110;6;8,0;9,2;104,7;0,0;178,9
2005-10-24 07:00:00;7111;7;7,1;9,2;167,9;0,0;191,5
2005-10-24 08:00:00;7112;8;7,9;9,2;157,0;0,0;192,3
2005-10-24 09:00:00;7113;9;9,2;9,2;140,3;0,0;201,6
2005-10-24 10:00:00;7114;10;10,3;9,2;126,6;0,0;192,3
2005-10-24 11:00:00;7115;11;11,6;9,2;109,4;0,0;186,5
2005-10-24 12:00:00;7116;12;12,4;9,2;99,0;0,0;172,6
2005-10-24 13:00:00;7117;13;12,2;9,2;101,4;0,0;151,7
2005-10-24 14:00:00;7118;14;11,9;9,2;105,8;0,0;138,3
2005-10-24 15:00:00;7119;15;11,4;9,2;112,0;0,0;129,1
2005-10-24 16:00:00;7120;16;10,8;9,2;120,1;0,0;134,1
2005-10-24 17:00:00;7121;17;9,3;9,2;139,1;0,0;166,4
2005-10-24 18:00:00;7122;18;8,5;9,2;150,1;0,0;185,6
2005-10-24 19:00:00;7123;19;8,6;9,2;148,6;0,0;229,6
2005-10-24 20:00:00;7124;20;8,1;9,2;155,0;0,0;235,9
2005-10-24 21:00:00;7125;21;8,2;9,2;152,9;0,0;220,0
2005-10-24 22:00:00;7126;22;8,5;9,2;149,9;0,0;132,4
2005-10-24 23:00:00;7127;23;7,9;9,2;156,7;0,0;83,0
2005-10-25 00:00:00;7128;0;7,6;10,4;109,6;0,0;57,4
2005-10-25 01:00:00;7129;1;7,2;10,4;115,3;0,0;31,0
2005-10-25 02:00:00;7130;2;7,2;10,4;114,9;0,0;12,2
2005-10-25 03:00:00;7131;3;6,9;10,4;118,1;0,0;8,8
2005-10-25 04:00:00;7132;4;7,5;10,4;110,4;0,0;26,4
2005-10-25 05:00:00;7133;5;7,6;10,4;109,5;0,0;66,2
2005-10-25 06:00:00;7134;6;8,0;10,4;104,1;0,0;178,9
2005-10-25 07:00:00;7135;7;8,2;10,4;153,4;0,0;191,5
2005-10-25 08:00:00;7136;8;9,0;10,4;143,4;0,0;192,3
2005-10-25 09:00:00;7137;9;10,0;10,4;130,0;0,0;201,6
2005-10-25 10:00:00;7138;10;11,3;10,4;113,5;0,0;192,3
2005-10-25 11:00:00;7139;11;11,9;10,4;106,0;0,0;186,5
2005-10-25 12:00:00;7140;12;13,8;10,4;81,6;0,0;172,6
2005-10-25 13:00:00;7141;13;14,5;10,4;72,0;0,0;151,7
2005-10-25 14:00:00;7142;14;14,4;10,4;74,1;0,0;138,3
2005-10-25 15:00:00;7143;15;14,3;10,4;75,6;0,0;129,1
2005-10-25 16:00:00;7144;16;13,0;10,4;92,1;0,0;134,1
2005-10-25 17:00:00;7145;17;12,8;10,4;94,4;0,0;166,4
2005-10-25 18:00:00;7146;18;11,8;10,4;107,6;0,0;185,6
2005-10-25 19:00:00;7147;19;10,9;10,4;118,1;0,0;229,6
2005-10-25 20:00:00;7148;20;10,8;10,4;120,5;0,0;235,9
2005-10-25 21:00:00;7149;21;10,6;10,4;122,8;0,0;220,0
2005-10-25 22:00:00;7150;22;9,9;10,4;130,9;0,0;132,4
2005-10-25 23:00:00;7151;23;9,6;10,4;135,0;0,0;83,0
2005-10-26 00:00:00;7152;0;8,8;11,8;93,7;0,0;57,4
2005-10-26 01:00:00;7153;1;8,3;11,8;100,4;0,0;31,0
2005-10-26 02:00:00;7154;2;8,0;11,8;104,0;0,0;12,2
2005-10-26 03:00:00;7155;3;7,7;11,8;108,2;0,0;8,8
2005-10-26 04:00:00;7156;4;7,6;11,8;109,6;0,0;26,4
2005-10-26 05:00:00;7157;5;7,8;11,8;106,5;0,0;66,2
2005-10-26 06:00:00;7158;6;8,1;11,8;102,7;0,0;178,9
2005-10-26 07:00:00;7159;7;9,4;11,8;137,5;0,0;191,5
2005-10-26 08:00:00;7160;8;10,3;11,8;126,8;0,0;192,3
2005-10-26 09:00:00;7161;9;12,0;11,8;104,2;0,0;201,6
2005-10-26 10:00:00;7162;10;13,2;11,8;88,5;0,0;192,3
2005-10-26 11:00:00;7163;11;14,5;11,8;72,1;0,0;186,5
2005-10-26 12:00:00;7164;12;15,6;11,8;58,1;0,0;172,6
2005-10-26 13:00:00;7165;13;16,3;11,8;49,6;0,0;151,7
2005-10-26 14:00:00;7166;14;16,1;11,8;51,6;0,0;138,3
2005-10-26 15:00:00;7167;15;16,0;11,8;53,6;0,0;129,1
2005-10-26 16:00:00;7168;16;15,7;11,8;57,4;0,0;134,1
2005-10-26 17:00:00;7169;17;14,3;11,8;74,5;0,0;166,4
2005-10-26 18:00:00;7170;18;13,4;11,8;86,1;0,0;185,6
2005-10-26 19:00:00;7171;19;13,1;11,8;90,5;0,0;229,6
2005-10-26 20:00:00;7172;20;12,5;11,8;98,6;0,0;235,9
2005-10-26 21:00:00;7173;21;12,0;11,8;105,0;0,0;220,0
2005-10-26 22:00:00;7174;22;11,7;11,8;108,6;0,0;132,4
2005-10-26 23:00:00;7175;23;10,7;11,8;121,8;0,0;83,0
2005-10-27 00:00:00;7176;0;10,2;15,4;76,0;0,0;57,4
2005-10-27 01:00:00;7177;1;10,5;15,4;72,5;0,0;31,0
2005-10-27 02:00:00;7178;2;10,9;15,4;67,2;0,0;12,2
2005-10-27 03:00:00;7179;3;10,8;15,4;68,2;0,0;8,8
2005-10-27 04:00:00;7180;4;11,2;15,4;63,9;0,0;26,4
2005-10-27 05:00:00;7181;5;11,9;15,4;54,8;0,0;66,2
2005-10-27 06:00:00;7182;6;11,9;15,4;54,6;0,0;178,9
2005-10-27 07:00:00;7183;7;12,3;15,4;100,6;0,0;191,5
2005-10-27 08:00:00;7184;8;12,6;15,4;96,6;0,0;192,3
2005-10-27 09:00:00;7185;9;14,0;15,4;78,2;0,0;201,6
2005-10-27 10:00:00;7186;10;15,5;15,4;59,3;0,0;192,3
2005-10-27 11:00:00;7187;11;16,9;15,4;41,4;0,0;186,5
2005-10-27 12:00:00;7188;12;18,8;15,4;17,6;0,0;172,6
2005-10-27 13:00:00;7189;13;20,3;15,4;1,2;0,0;151,7
2005-10-27 14:00:00;7190;14;21,6;15,4;0,0;0,0;138,3
2005-10-27 15:00:00;7191;15;21,3;15,4;0,0;0,0;129,1
2005-10-27 16:00:00;7192;16;19,8;15,4;4,1;0,0;134,1
2005-10-27 17:00:00;7193;17;19,2;15,4;11,3;0,0;166,4
2005-10-27 18:00:00;7194;18;18,2;15,4;24,6;0,0;185,6
2005-10-27 19:00:00;7195;19;17,6;15,4;32,8;0,0;229,6
2005-10-27 20:00:00;7196;20;17,2;15,4;37,6;0,0;235,9
2005-10-27 21:00:00;7197;21;16,6;15,4;45,7;0,0;220,0
2005-10-27 22:00:00;7198;22;15,7;15,4;56,6;0,0;132,4
2005-10-27 23:00:00;7199;23;15,7;15,4;57,3;0,0;83,0
2005-10-28 00:00:00;7200;0;15,2;14,7;11,4;0,0;57,4
2005-10-28 01:00:00;7201;1;14,2;14,7;25,2;0,0;31,0
2005-10-28 02:00:00;7202;2;14,3;14,7;23,4;0,0;12,2
2005-10-28 03:00:00;7203;3;13,9;14,7;29,1;0,0;8,8
2005-10-28 04:00:00;7204;4;13,9;14,7;28,9;0,0;26,4
2005-10-28 05:00:00;7205;5;13,2;14,7;38,2;0,0;66,2
2005-10-28 06:00:00;7206;6;12,6;14,7;45,1;0,0;178,9
2005-10-28 07:00:00;7207;7;12,1;14,7;103,6;0,0;191,5
2005-10-28 08:00:00;7208;8;13,5;14,7;85,4;0,0;192,3
2005-10-28 09:00:00;7209;9;13,9;14,7;79,9;0,0;201,6
2005-10-28 10:00:00;7210;10;14,8;14,7;69,1;0,0;192,3
2005-10-28 11:00:00;7211;11;15,9;14,7;54,9;0,0;186,5
2005-10-28 12:00:00;7212;12;16,7;14,7;44,4;0,0;172,6
2005-10-28 13:00:00;7213;13;17,1;14,7;39,5;0,0;151,7
2005-10-28 14:00:00;7214;14;18,0;14,7;26,9;0,0;138,3
2005-10-28 15:00:00;7215;15;18,7;14,7;18,7;0,0;129,1
2005-10-28 16:00:00;7216;16;18,0;14,7;27,4;0,0;134,1
2005-10-28 17:00:00;7217;17;16,9;14,7;41,6;0,0;166,4
2005-10-28 18:00:00;7218;18;15,2;14,7;63,8;0,0;185,6
2005-10-28 19:00:00;7219;19;13,9;14,7;80,1;0,0;229,6
2005-10-28 20:00:00;7220;20;13,6;14,7;84,1;0,0;235,9
2005-10-28 21:00:00;7221;21;13,6;14,7;83,5;0,0;220,0
2005-10-28 22:00:00;7222;22;12,7;14,7;95,2;0,0;132,4
2005-10-28 23:00:00;7223;23;12,3;14,7;101,1;0,0;83,0
2005-10-29 00:00:00;7224;0;11,0;14,2;65,6;0,0;57,4
2005-10-29 01:00:00;7225;1;11,1;14,2;64,8;0,0;31,0
2005-10-29 02:00:00;7226;2;11,3;14,2;62,4;0,0;12,2
2005-10-29 03:00:00;7227;3;11,3;14,2;61,8;0,0;8,8
2005-10-29 04:00:00;7228;4;11,3;14,2;62,0;0,0;26,4
2005-10-29 05:00:00;7229;5;11,0;14,2;66,4;0,0;66,2
2005-10-29 06:00:00;7230;6;11,4;14,2;60,8;0,0;178,9
2005-10-29 07:00:00;7231;7;11,8;14,2;106,5;0,0;191,5
2005-10-29 08:00:00;7232;8;12,7;14,2;95,1;0,0;192,3
2005-10-29 09:00:00;7233;9;13,7;14,2;82,3;0,0;201,6
2005-10-29 10:00:00;7234;10;14,0;14,2;78,3;0,0;192,3
2005-10-29 11:00:00;7235;11;15,6;14,2;58,2;0,0;186,5
2005-10-29 12:00:00;7236;12;16,3;14,2;48,9;0,0;172,6
2005-10-29 13:00:00;7237;13;16,5;14,2;46,5;0,0;151,7
2005-10-29 14:00:00;7238;14;16,4;14,2;47,5;0,0;138,3
2005-10-29 15:00:00;7239;15;16,6;14,2;45,4;0,0;129,1
2005-10-29 16:00:00;7240;16;16,8;14,2;43,4;0,0;134,1
2005-10-29 17:00:00;7241;17;16,8;14,2;43,0;0,0;166,4
2005-10-29 18:00:00;7242;18;16,2;14,2;50,8;0,0;185,6
2005-10-29 19:00:00;7243;19;15,5;14,2;59,0;0,0;229,6
2005-10-29 20:00:00;7244;20;16,0;14,2;53,3;0,0;235,9
2005-10-29 21:00:00;7245;21;15,9;14,2;54,0;0,0;220,0
2005-10-29 22:00:00;7246;22;15,4;14,2;60,3;0,0;132,4
2005-10-29 23:00:00;7247;23;15,2;14,2;63,6;0,0;83,0
2005-10-30 00:00:00;7248;0;15,1;14,7;13,1;0,0;57,4
2005-10-30 01:00:00;7249;1;14,9;14,7;15,8;0,0;31,0
2005-10-30 02:00:00;7250;2;14,7;14,7;18,7;0,0;12,2
2005-10-30 03:00:00;7251;3;14,1;14,7;25,8;0,0;8,8
2005-10-30 04:00:00;7252;4;13,9;14,7;29,1;0,0;26,4
2005-10-30 05:00:00;7253;5;13,9;14,7;28,3;0,0;66,2
2005-10-30 06:00:00;7254;6;13,9;14,7;28,7;0,0;178,9
2005-10-30 07:00:00;7255;7;14,1;14,7;77,7;0,0;191,5
2005-10-30 08:00:00;7256;8;14,0;14,7;78,7;0,0;192,3
2005-10-30 09:00:00;7257;9;14,4;14,7;74,3;0,0;201,6
2005-10-30 10:00:00;7258;10;15,2;14,7;63,7;0,0;192,3
2005-10-30 11:00:00;7259;11;15,9;14,7;54,7;0,0;186,5
2005-10-30 12:00:00;7260;12;17,0;14,7;40,4;0,0;172,6
2005-10-30 13:00:00;7261;13;16,7;14,7;43,7;0,0;151,7
2005-10-30 14:00:00;7262;14;16,5;14,7;46,1;0,0;138,3
2005-10-30 15:00:00;7263;15;16,7;14,7;44,6;0,0;129,1
2005-10-30 16:00:00;7264;16;15,6;14,7;58,4;0,0;134,1
2005-10-30 17:00:00;7265;17;14,7;14,7;69,2;0,0;166,4
2005-10-30 18:00:00;7266;18;14,8;14,7;68,4;0,0;185,6
2005-10-30 19:00:00;7267;19;14,5;14,7;72,5;0,0;229,6
2005-10-30 20:00:00;7268;20;13,4;14,7;86,1;0,0;235,9
2005-10-30 21:00:00;7269;21;13,3;14,7;87,7;0,0;220,0
2005-10-30 22:00:00;7270;22;13,4;14,7;86,7;0,0;132,4
2005-10-30 23:00:00;7271;23;12,7;14,7;95,6;0,0;83,0
2005-10-31 00:00:00;7272;0;12,4;13,2;48,5;0,0;57,4
2005-10-31 01:00:00;7273;1;12,5;13,2;46,5;0,0;31,0
2005-10-31 02:00:00;7274;2;12,9;13,2;41,1;0,0;12,2
2005-10-31 03:00:00;7275;3;13,1;13,2;38,9;0,0;8,8
2005-10-31 04:00:00;7276;4;13,5;13,2;34,3;0,0;26,4
2005-10-31 05:00:00;7277;5;12,7;13,2;44,2;0,0;66,2
2005-10-31 06:00:00;7278;6;13,0;13,2;40,1;0,0;178,9
2005-10-31 07:00:00;7279;7;13,2;13,2;89,4;0,0;191,5
2005-10-31 08:00:00;7280;8;13,3;13,2;87,5;0,0;192,3
2005-10-31 09:00:00;7281;9;13,6;13,2;84,6;0,0;201,6
2005-10-31 10:00:00;7282;10;13,2;13,2;88,5;0,0;192,3
2005-10-31 11:00:00;7283;11;13,4;13,2;86,4;0,0;186,5
2005-10-31 12:00:00;7284;12;13,2;13,2;89,6;0,0;172,6
2005-10-31 13:00:00;7285;13;13,5;13,2;85,8;0,0;151,7
2005-10-31 14:00:00;7286;14;13,2;13,2;89,1;0,0;138,3
2005-10-31 15:00:00;7287;15;13,8;13,2;81,9;0,0;129,1
2005-10-31 16:00:00;7288;16;14,0;13,2;78,8;0,0;134,1
2005-10-31 17:00:00;7289;17;13,5;13,2;85,8;0,0;166,4
2005-10-31 18:00:00;7290;18;13,0;13,2;91,8;0,0;185,6
2005-10-31 19:00:00;7291;19;12,9;13,2;92,7;0,0;229,6
2005-10-31 20:00:00;7292;20;13,2;13,2;89,3;0,0;235,9
2005-10-31 21:00:00;7293;21;12,9;13,2;93,4;0,0;220,0
2005-10-31 22:00:00;7294;22;13,0;13,2;91,8;0,0;132,4
2005-10-31 23:00:00;7295;23;12,9;13,2;92,9;0,0;83,0
2005-11-01 00:00:00;7296;0;13,1;9,1;113,9;0,0;57,4
2005-11-01 01:00:00;7297;1;12,3;9,1;145,9;0,0;31,0
2005-11-01 02:00:00;7298;2;11,7;9,1;169,4;0,0;12,2
2005-11-01 03:00:00;7299;3;11,5;9,1;176,7;0,0;8,8
2005-11-01 04:00:00;7300;4;10,8;9,1;204,3;0,0;26,4
2005-11-01 05:00:00;7301;5;10,1;9,1;233,3;0,0;66,2
2005-11-01 06:00:00;7302;6;9,7;9,1;248,4;0,0;178,9
2005-11-01 07:00:00;7303;7;9,5;9,1;408,3;0,0;191,5
2005-11-01 08:00:00;7304;8;9,6;9,1;404,2;0,0;192,3
2005-11-01 09:00:00;7305;9;8,9;9,1;432,6;0,0;201,6
2005-11-01 10:00:00;7306;10;9,1;9,1;424,3;0,0;192,3
2005-11-01 11:00:00;7307;11;9,7;9,1;403,7;0,0;186,5
2005-11-01 12:00:00;7308;12;9,8;9,1;400,0;0,0;172,6
2005-11-01 13:00:00;7309;13;9,8;9,1;397,9;0,0;151,7
2005-11-01 14:00:00;7310;14;9,3;9,1;416,5;0,0;138,3
2005-11-01 15:00:00;7311;15;9,3;9,1;419,1;0,0;129,1
2005-11-01 16:00:00;7312;16;8,7;9,1;439,3;0,0;134,1
2005-11-01 17:00:00;7313;17;7,3;9,1;493,5;0,0;166,4
2005-11-01 18:00:00;7314;18;6,3;9,1;535,8;0,0;185,6
2005-11-01 19:00:00;7315;19;6,8;9,1;515,7;0,0;229,6
2005-11-01 20:00:00;7316;20;6,6;9,1;520,7;0,0;235,9
2005-11-01 21:00:00;7317;21;6,3;9,1;532,7;0,0;220,0
2005-11-01 22:00:00;7318;22;5,9;9,1;549,7;0,0;132,4
2005-11-01 23:00:00;7319;23;5,2;9,1;577,8;0,0;83,0
2005-11-02 00:00:00;7320;0;4,6;7,6;443,7;0,0;57,4
2005-11-02 01:00:00;7321;1;4,3;7,6;454,5;0,0;31,0
2005-11-02 02:00:00;7322;2;4,0;7,6;467,8;0,0;12,2
2005-11-02 03:00:00;7323;3;3,7;7,6;480,8;0,0;8,8
2005-11-02 04:00:00;7324;4;4,0;7,6;469,2;0,0;26,4
2005-11-02 05:00:00;7325;5;4,5;7,6;448,3;0,0;66,2
2005-11-02 06:00:00;7326;6;4,2;7,6;460,6;0,0;178,9
2005-11-02 07:00:00;7327;7;4,7;7,6;597,0;0,0;191,5
2005-11-02 08:00:00;7328;8;5,5;7,6;566,7;0,0;192,3
2005-11-02 09:00:00;7329;9;6,6;7,6;523,1;0,0;201,6
2005-11-02 10:00:00;7330;10;7,9;7,6;473,7;0,0;192,3
2005-11-02 11:00:00;7331;11;9,3;7,6;418,7;0,0;186,5
2005-11-02 12:00:00;7332;12;9,7;7,6;402,6;0,0;172,6
2005-11-02 13:00:00;7333;13;10,5;7,6;370,3;0,0;151,7
2005-11-02 14:00:00;7334;14;11,0;7,6;350,7;0,0;138,3
2005-11-02 15:00:00;7335;15;11,0;7,6;350,4;0,0;129,1
2005-11-02 16:00:00;7336;16;11,0;7,6;352,6;0,0;134,1
2005-11-02 17:00:00;7337;17;10,3;7,6;380,7;0,0;166,4
2005-11-02 18:00:00;7338;18;10,2;7,6;382,7;0,0;185,6
2005-11-02 19:00:00;7339;19;9,8;7,6;397,4;0,0;229,6
2005-11-02 20:00:00;7340;20;9,3;7,6;415,8;0,0;235,9
2005-11-02 21:00:00;7341;21;9,4;7,6;414,2;0,0;220,0
2005-11-02 22:00:00;7342;22;8,6;7,6;446,6;0,0;132,4
2005-11-02 23:00:00;7343;23;8,6;7,6;446,5;0,0;83,0
2005-11-03 00:00:00;7344;0;8,2;10,2;307,0;0,0;57,4
2005-11-03 01:00:00;7345;1;8,2;10,2;305,7;0,0;31,0
2005-11-03 02:00:00;7346;2;7,9;10,2;317,7;0,0;12,2
2005-11-03 03:00:00;7347;3;7,8;10,2;319,4;0,0;8,8
2005-11-03 04:00:00;7348;4;8,1;10,2;309,7;0,0;26,4
2005-11-03 05:00:00;7349;5;7,8;10,2;320,8;0,0;66,2
2005-11-03 06:00:00;7350;6;7,8;10,2;321,6;0,0;178,9
2005-11-03 07:00:00;7351;7;8,4;10,2;452,0;0,0;191,5
2005-11-03 08:00:00;7352;8;8,7;10,2;441,4;0,0;192,3
2005-11-03 09:00:00;7353;9;9,2;10,2;423,3;0,0;201,6
2005-11-03 10:00:00;7354;10;9,5;10,2;410,3;0,0;192,3
2005-11-03 11:00:00;7355;11;10,2;10,2;381,5;0,0;186,5
2005-11-03 12:00:00;7356;12;10,8;10,2;360,9;0,0;172,6
2005-11-03 13:00:00;7357;13;11,2;10,2;342,1;0,0;151,7
2005-11-03 14:00:00;7358;14;11,9;10,2;316,5;0,0;138,3
2005-11-03 15:00:00;7359;15;12,0;10,2;312,2;0,0;129,1
2005-11-03 16:00:00;7360;16;11,8;10,2;322,0;0,0;134,1
2005-11-03 17:00:00;7361;17;11,9;10,2;318,5;0,0;166,4
2005-11-03 18:00:00;7362;18;12,2;10,2;306,2;0,0;185,6
2005-11-03 19:00:00;7363;19;12,6;10,2;288,4;0,0;229,6
2005-11-03 20:00:00;7364;20;12,2;10,2;304,1;0,0;235,9
2005-11-03 21:00:00;7365;21;12,2;10,2;306,4;0,0;220,0
2005-11-03 22:00:00;7366;22;12,3;10,2;300,5;0,0;132,4
2005-11-03 23:00:00;7367;23;12,9;10,2;277,2;0,0;83,0
2005-11-04 00:00:00;7368;0;13,6;13,7;96,8;0,0;57,4
2005-11-04 01:00:00;7369;1;13,4;13,7;101,7;0,0;31,0
2005-11-04 02:00:00;7370;2;13,0;13,7;117,5;0,0;12,2
2005-11-04 03:00:00;7371;3;12,7;13,7;130,7;0,0;8,8
2005-11-04 04:00:00;7372;4;11,6;13,7;173,3;0,0;26,4
2005-11-04 05:00:00;7373;5;11,1;13,7;193,8;0,0;66,2
2005-11-04 06:00:00;7374;6;11,7;13,7;169,5;0,0;178,9
2005-11-04 07:00:00;7375;7;11,9;13,7;318,2;0,0;191,5
2005-11-04 08:00:00;7376;8;11,6;13,7;329,1;0,0;192,3
2005-11-04 09:00:00;7377;9;12,3;13,7;299,5;0,0;201,6
2005-11-04 10:00:00;7378;10;13,5;13,7;253,7;0,0;192,3
2005-11-04 11:00:00;7379;11;14,7;13,7;208,7;0,0;186,5
2005-11-04 12:00:00;7380;12;15,6;13,7;172,8;0,0;172,6
2005-11-04 13:00:00;7381;13;16,6;13,7;133,7;0,0;151,7
2005-11-04 14:00:00;7382;14;16,3;13,7;144,5;0,0;138,3
2005-11-04 15:00:00;7383;15;16,2;13,7;149,8;0,0;129,1
2005-11-04 16:00:00;7384;16;15,7;13,7;168,4;0,0;134,1
2005-11-04 17:00:00;7385;17;14,8;13,7;204,8;0,0;166,4
2005-11-04 18:00:00;7386;18;13,9;13,7;239,8;0,0;185,6
2005-11-04 19:00:00;7387;19;14,1;13,7;231,7;0,0;229,6
2005-11-04 20:00:00;7388;20;14,2;13,7;225,8;0,0;235,9
2005-11-04 21:00:00;7389;21;14,0;13,7;237,2;0,0;220,0
2005-11-04 22:00:00;7390;22;13,6;13,7;251,6;0,0;132,4
2005-11-04 23:00:00;7391;23;12,9;13,7;278,1;0,0;83,0
2005-11-05 00:00:00;7392;0;13,1;13,8;115,4;0,0;57,4
2005-11-05 01:00:00;7393;1;12,8;13,8;125,0;0,0;31,0
2005-11-05 02:00:00;7394;2;13,1;13,8;116,0;0,0;12,2
2005-11-05 03:00:00;7395;3;12,9;13,8;123,1;0,0;8,8
