HOY,HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP,HeatingDemand_kWh_h,CoolingDemand_kWh_h,HeatingDemand_Wh_m2h,CoolingDemand_Wh_m2h,Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K]
6530,0.0,0.0,0.0,0.0,17.928186381486373,6.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6531,0.0,0.0,0.0,0.0,17.682562738780522,5.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6532,0.0,0.0,0.0,0.0,17.41662891698702,4.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6533,0.0,0.0,0.0,0.0,17.13414015521123,3.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6534,0.0,0.0,0.0,0.0,16.838734480358795,2.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6535,0.0,0.0,0.0,0.0,16.57372400581129,2.4,119.02571226316317,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6536,0.0,0.0,0.0,0.0,16.3985679832547,2.6,557.0358894918998,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6537,0.0,0.0,0.0,0.0,16.357537340585477,3.5,1010.0397565346551,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6538,0.0,0.0,0.0,0.0,16.59482634841656,5.4,2347.272715579946,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6539,0.0,0.0,0.0,0.0,17.02325445431829,8.3,2385.640377303607,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6540,0.0,0.0,0.0,0.0,17.49652307642796,11.4,1995.5341418890503,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6541,0.0,0.0,0.0,0.0,17.929644467899205,14.1,1365.6486659870452,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6542,0.0,0.0,0.0,0.0,18.320452748695548,15.6,1338.141477525986,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6543,0.0,0.0,0.0,0.0,18.694081671529936,16.2,1395.1581573219064,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6544,0.0,0.0,0.0,0.0,19.053167213776376,16.2,1507.128073652808,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6545,0.0,0.0,0.0,0.0,19.275677294611317,15.9,576.6375999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6546,0.0,0.0,0.0,0.0,19.37512442028642,15.4,206.83739999999995,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6547,0.0,0.0,0.0,0.0,19.38583583009678,14.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6548,0.0,0.0,0.0,0.0,19.344418438415207,13.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6549,0.0,0.0,0.0,0.0,19.257244625312826,12.1,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6550,0.0,0.0,0.0,0.0,19.12585744149113,10.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6551,0.0,0.0,0.0,0.0,18.961230524648247,9.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
