HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
79,2908829.681530755,2908829.681530755,0.0,0.0,20.0,-6.67,0.0,,2908.829681530755,0.0,39.30006500671822,-0.0,ALL_BUILDINGS
80,2866571.4552784883,2866571.4552784883,0.0,0.0,20.0,-5.79,0.0,,2866.5714552784884,0.0,38.72913056895192,-0.0,ALL_BUILDINGS
81,2819813.4254174167,2819813.4254174167,0.0,0.0,20.0,-5.04,0.0,,2819.8134254174165,0.0,38.09740103703957,-0.0,ALL_BUILDINGS
82,2710786.9787406363,2710786.9787406363,0.0,0.0,20.0,-3.76,190735.94520515384,,2710.786978740636,0.0,36.62438717546684,-0.0,ALL_BUILDINGS
83,2508777.1350875706,2508777.1350875706,0.0,0.0,20.0,-1.6,456890.15560048906,,2508.7771350875705,0.0,33.89511084898746,-0.0,ALL_BUILDINGS
84,2267736.201223176,2267736.201223176,0.0,0.0,20.0,0.06,827370.0997865787,,2267.736201223176,0.0,30.63850066300857,-0.0,ALL_BUILDINGS
85,2030105.7931651783,2030105.7931651783,0.0,0.0,20.0,1.5899999999999999,881571.8891951721,,2030.1057931651783,0.0,27.427968762997928,-0.0,ALL_BUILDINGS
86,1854952.6649926337,1854952.6649926337,0.0,0.0,20.0,2.19,846120.8289979922,,1854.9526649926338,0.0,25.06154306024292,-0.0,ALL_BUILDINGS
87,1764722.4336105098,1764722.4336105098,0.0,0.0,20.0,1.99,672119.0040072525,,1764.7224336105098,0.0,23.84247754348066,-0.0,ALL_BUILDINGS
88,1737798.9207562162,1737798.9207562162,0.0,0.0,20.0,2.13,255565.19248068126,,1737.7989207562161,0.0,23.47872444645294,-0.0,ALL_BUILDINGS
89,1743651.657107072,1743651.657107072,0.0,0.0,20.0,1.8,231428.24142837696,,1743.651657107072,0.0,23.557798487988016,-0.0,ALL_BUILDINGS
90,1780865.6134563223,1780865.6134563223,0.0,0.0,20.0,1.62,0.0,,1780.8656134563223,0.0,24.06058175954521,-0.0,ALL_BUILDINGS
91,1804542.473666697,1804542.473666697,0.0,0.0,20.0,1.68,0.0,,1804.542473666697,0.0,24.380470597083832,-0.0,ALL_BUILDINGS
92,1802363.0844928685,1802363.0844928685,0.0,0.0,20.0,2.13,0.0,,1802.3630844928684,0.0,24.35102571870191,-0.0,ALL_BUILDINGS
93,1843283.7660860862,1843283.7660860862,0.0,0.0,20.0,1.57,0.0,,1843.2837660860862,0.0,24.903889111475863,-0.0,ALL_BUILDINGS
94,1876912.7306041499,1876912.7306041499,0.0,0.0,20.0,1.24,0.0,,1876.9127306041498,0.0,25.35823695454828,-0.0,ALL_BUILDINGS
95,1903785.0486139255,1903785.0486139255,0.0,0.0,20.0,1.06,0.0,,1903.7850486139255,0.0,25.721298377969134,-0.0,ALL_BUILDINGS
96,1922942.565086721,1922942.565086721,0.0,0.0,20.0,1.01,0.0,,1922.942565086721,0.0,25.98012812229158,-0.0,ALL_BUILDINGS
97,1936102.533699579,1936102.533699579,0.0,0.0,20.0,1.03,0.0,,1936.102533699579,0.0,26.15792733317543,-0.0,ALL_BUILDINGS
98,1956340.0778478484,1956340.0778478484,0.0,0.0,20.0,0.8600000000000001,0.0,,1956.3400778478483,0.0,26.431348910813064,-0.0,ALL_BUILDINGS
99,2009305.665803179,2009305.665803179,0.0,0.0,20.0,0.06,0.0,,2009.305665803179,0.0,27.14694634265312,-0.0,ALL_BUILDINGS
100,2052828.4928560758,2052828.4928560758,0.0,0.0,20.0,-0.41,0.0,,2052.8284928560756,0.0,27.73496630934807,-0.0,ALL_BUILDINGS
101,2103321.164848048,2103321.164848048,0.0,0.0,20.0,-0.97,0.0,,2103.321164848048,0.0,28.417153136664528,-0.0,ALL_BUILDINGS
102,2143824.561316899,2143824.561316899,0.0,0.0,20.0,-1.2799999999999998,0.0,,2143.8245613168992,0.0,28.964378752631518,-0.0,ALL_BUILDINGS
103,2207101.8178269793,2207101.8178269793,0.0,0.0,20.0,-2.04,0.0,,2207.101817826979,0.0,29.819293122517994,-0.0,ALL_BUILDINGS
104,2249426.1361573497,2249426.1361573497,0.0,0.0,20.0,-2.3,0.0,,2249.42613615735,0.0,30.39112050461252,-0.0,ALL_BUILDINGS
105,2300160.26393184,2300160.26393184,0.0,0.0,20.0,-2.76,0.0,,2300.1602639318403,0.0,31.07656954697356,-0.0,ALL_BUILDINGS
106,2309627.535461435,2309627.535461435,0.0,0.0,20.0,-2.6799999999999997,98942.76297446499,,2309.627535461435,0.0,31.204478165656774,-0.0,ALL_BUILDINGS
