HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
2542,0.0,0.0,0.0,0.0,21.615200112144027,1.92,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2543,1207.1154896903777,1207.1154896903777,0.0,0.0,21.17453390154078,0.9199999999999999,0.0,,1.2071154896903777,0.0,0.01630886727973824,-0.0,ALL_BUILDINGS
2544,8690.220156384157,8690.220156384157,0.0,0.0,20.800188652279537,0.85,0.0,,8.690220156384157,0.0,0.11741018019620322,-0.0,ALL_BUILDINGS
2545,0.0,0.0,0.0,0.0,20.370120386248388,0.31,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2546,0.0,0.0,0.0,0.0,19.93974606676809,-0.39,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2547,0.0,0.0,0.0,0.0,19.546015189347077,-0.49,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2548,0.0,0.0,0.0,0.0,19.129675067083912,-1.01,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2549,0.0,0.0,0.0,0.0,18.748413138295913,-1.01,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2550,228.7888312081971,228.7888312081971,0.0,0.0,18.35229296835078,-1.37,0.0,,0.2287888312081971,0.0,0.003091076798474343,-0.0,ALL_BUILDINGS
2551,716.4322820603419,716.4322820603419,0.0,0.0,18.077389617107837,-0.76,119876.94287853489,,0.7164322820603419,0.0,0.009679437554097727,-0.0,ALL_BUILDINGS
2552,1046515.6260977963,1046515.6260977963,0.0,0.0,20.007845433588166,0.019999999999999997,395648.24975293723,,1046.5156260977963,0.0,14.139065067070675,-0.0,ALL_BUILDINGS
2553,795783.0778912232,795783.0778912232,0.0,0.0,20.016021916901792,0.82,825466.3245105465,,795.7830778912232,0.0,10.751515254036272,-0.0,ALL_BUILDINGS
2554,483800.31100392557,483800.31100392557,0.0,0.0,20.031133114598216,3.0599999999999996,1051177.7200136697,,483.8003110039256,0.0,6.536437589814156,-0.0,ALL_BUILDINGS
2555,211483.1619697639,211483.1619697639,0.0,0.0,20.072074805283478,4.55,1225797.7506790985,,211.4831619697639,0.0,2.8572666409482816,-0.0,ALL_BUILDINGS
2556,32055.866113029708,32055.866113029708,-48.35010222238446,48.35010222238446,20.321653829159395,6.17,1396343.6796053548,,32.05586611302971,-0.04835010222238446,0.433094323152589,0.0006532394015662102,ALL_BUILDINGS
2557,670.0146747409287,670.0146747409287,-580.7292011283538,580.7292011283538,20.855438912466564,7.85,1489267.1837344123,,0.6700146747409288,-0.5807292011283538,0.009052307338570886,0.007846006076104646,ALL_BUILDINGS
2558,0.0,0.0,-810.5785158096858,810.5785158096858,21.408260830397143,8.9,1479295.543123497,,0.0,-0.8105785158096858,0.0,0.010951410653787711,ALL_BUILDINGS
2559,0.0,0.0,-1493.1907112097724,1493.1907112097724,21.921282077254165,9.81,1382781.2222117328,,0.0,-1.4931907112097724,0.0,0.02017391818798086,ALL_BUILDINGS
2560,0.0,0.0,-2246.9902543701087,2246.9902543701087,22.311427881356146,9.75,1233571.4930489848,,0.0,-2.246990254370109,0.0,0.030358210254419777,ALL_BUILDINGS
2561,0.0,0.0,-2924.929313476105,2924.929313476105,22.53179822144642,8.79,1031666.3373244636,,0.0,-2.924929313476105,0.0,0.03951758086405901,ALL_BUILDINGS
2562,0.0,0.0,-2472.0987059498275,2472.0987059498275,22.589236895754283,7.66,752464.4916635953,,0.0,-2.4720987059498274,0.0,0.033399562877028145,ALL_BUILDINGS
2563,0.0,0.0,-985.3537475015955,985.3537475015955,22.44820397125297,6.23,410012.9024442856,,0.0,-0.9853537475015955,0.0,0.013312730744361624,ALL_BUILDINGS
2564,0.0,0.0,-19.30102127665275,19.30102127665275,22.13374568694909,4.98,75317.1984122348,,0.0,-0.01930102127665275,0.0,0.00026076858184056063,ALL_BUILDINGS
2565,0.0,0.0,0.0,0.0,21.753258250879686,3.91,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2566,1285.1652955006502,1285.1652955006502,0.0,0.0,21.355703972130065,2.88,0.0,,1.2851652955006503,0.0,0.017363367810168496,-0.0,ALL_BUILDINGS
2567,12888.083393460505,12888.083393460505,0.0,0.0,20.92208206281546,1.4,0.0,,12.888083393460505,0.0,0.17412587556809422,-0.0,ALL_BUILDINGS
2568,41839.9580423691,41839.9580423691,0.0,0.0,20.533329413639482,0.45999999999999996,0.0,,41.8399580423691,0.0,0.5652833788735813,-0.0,ALL_BUILDINGS
2569,0.0,0.0,0.0,0.0,20.051152418100116,-0.31999999999999995,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2570,0.0,0.0,0.0,0.0,19.646269723157125,-0.55,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2571,0.0,0.0,0.0,0.0,19.25256218371446,-0.69,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2572,0.0,0.0,0.0,0.0,18.90087440278393,-0.34,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2573,0.0,0.0,0.0,0.0,18.598976903488058,0.45,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2574,0.0,0.0,0.0,0.0,18.276713539117996,0.57,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2575,309.3188322777718,309.3188322777718,0.0,0.0,18.0474896733123,0.88,164839.2166237852,,0.3093188322777718,0.0,0.004179086281160829,-0.0,ALL_BUILDINGS
2576,1046023.6943885651,1046023.6943885651,0.0,0.0,20.00830529919121,1.76,498037.7791003875,,1046.0236943885652,0.0,14.13241876932612,-0.0,ALL_BUILDINGS
2577,773984.5765932684,773984.5765932684,0.0,0.0,20.016524779987495,2.47,826378.0733499401,,773.9845765932685,0.0,10.45700419225151,-0.0,ALL_BUILDINGS
2578,468310.06512148323,468310.06512148323,0.0,0.0,20.030407138362268,4.13,1050359.6496928255,,468.3100651214832,0.0,6.327154910248788,-0.0,ALL_BUILDINGS
2579,157572.62236329043,157572.62236329043,0.0,0.0,20.08865508126202,6.53,1223687.178818899,,157.57262236329044,0.0,2.128902335353491,-0.0,ALL_BUILDINGS
2580,14052.017656073156,14052.017656073156,0.0,0.0,20.460883098923556,8.58,1354316.0327418472,,14.052017656073156,0.0,0.18985133810536867,-0.0,ALL_BUILDINGS
2581,0.0,0.0,-475.9976962376663,475.9976962376663,21.07114864882424,10.280000000000001,1483007.2671084243,,0.0,-0.4759976962376663,0.0,0.006431019500373113,ALL_BUILDINGS
2582,0.0,0.0,-787.4472255753282,787.4472255753282,21.665056893825533,11.1,1484428.3897390454,,0.0,-0.7874472255753282,0.0,0.010638892799727196,ALL_BUILDINGS
2583,0.0,0.0,-1412.2791772203284,1412.2791772203284,22.218381892747484,11.89,1384193.6420934282,,0.0,-1.4122791772203285,0.0,0.01908075396259896,ALL_BUILDINGS
2584,0.0,0.0,-2927.9063259143095,2927.9063259143095,22.662105089448733,12.48,1163171.2817870015,,0.0,-2.9279063259143094,0.0,0.03955780211973792,ALL_BUILDINGS
