Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210006J9b,DEBW_52210006J9b,medium,3,165000,37794.67452229868,46626.17361168862,6494.142866875113,615.6,4.2,residential
DEBW_52210006JsB,DEBW_52210006JsB,medium,3,165000,25638.696213539257,33366.60790266013,4081.354833699594,434.9,4.2,residential
DEBW_52210006KHx,DEBW_52210006KHx,medium,3,165000,26945.057715291186,32998.995630844554,4386.552536376863,399.6,4.2,residential
DEBW_52210006KZK,DEBW_52210006KZK,medium,3,165000,17700.247229298042,21706.619756122964,2787.134722606948,207.8,4.2,residential
DEBW_52210006KbP,DEBW_52210006KbP,medium,3,165000,20758.505257117584,25516.180476349036,3318.3609238365143,285.1,4.2,residential
DEBW_52210006KcE,DEBW_52210006KcE,medium,3,165000,23293.365213897963,29867.230095766452,3941.245403361901,399.2,4.2,residential
DEBW_52210006Krt,DEBW_52210006Krt,medium,3,165000,14455.258252183135,14091.199924921866,2876.5534651157827,166.7,4.2,residential
DEBW_52210006NMW,DEBW_52210006NMW,medium,3,165000,23440.517322969143,28434.025840554576,3844.188620601627,328.3,4.2,residential
DEBW_52210006NNm,DEBW_52210006NNm,medium,3,165000,16806.09667035256,17785.271024814727,3505.6607514799534,273.0,4.2,residential
DEBW_5221Us0004K,DEBW_5221Us0004K,medium,3,165000,28382.322992626632,28220.41120040296,5374.033197112679,298.1,4.2,residential
DEBW_522Ue00002q,DEBW_522Ue00002q,medium,3,165000,21131.637210601555,25230.55600537378,3395.867155244047,238.4,4.2,residential
