Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210005JfZ,DEBW_52210005JfZ,very light,1,80000,25913.00688403614,37009.338869613006,5347.93363990183,400.9,4.2,residential
DEBW_52210005Jkv,DEBW_52210005Jkv,very light,1,80000,11667.416479582147,24851.75855099401,1750.6636430804197,253.5,4.2,residential
DEBW_52210005JtI,DEBW_52210005JtI,very light,1,80000,35728.00583581161,49714.319344614916,7542.059022629213,601.6,4.2,residential
DEBW_52210005K5d,DEBW_52210005K5d,very light,1,80000,13107.648300458368,20148.908664783172,2664.5414657915167,183.4,4.2,residential
DEBW_52210005K93,DEBW_52210005K93,very light,1,80000,27946.975176555115,38165.8879479531,5919.884149480443,426.0,4.2,residential
DEBW_52210005KEF,DEBW_52210005KEF,very light,1,80000,83643.19360336543,124912.6824389918,18512.8531414318,2050.4,4.2,residential
DEBW_52210005KUx,DEBW_52210005KUx,very light,1,80000,25584.604260529082,35000.88007007331,5316.284001183141,352.9,4.2,residential
DEBW_52210005KXK,DEBW_52210005KXK,very light,1,80000,12918.231856999533,17274.43245449902,2910.684424360604,176.3,4.2,residential
DEBW_52210005Kf7,DEBW_52210005Kf7,very light,1,80000,20928.262541045584,29016.739591564885,4310.347296045435,232.7,4.2,residential
DEBW_52210005KyO,DEBW_52210005KyO,very light,1,80000,27728.66412827738,39499.58025558032,5684.493313190893,406.1,4.2,residential
DEBW_52210005L39,DEBW_52210005L39,very light,1,80000,30881.448398765868,43230.7535887001,6435.6253646470805,457.2,4.2,residential
DEBW_52210005L4M,DEBW_52210005L4M,very light,1,80000,16790.325069324088,22732.837541371206,3621.5788503415697,226.6,4.2,residential
DEBW_52210005LJS,DEBW_52210005LJS,very light,1,80000,20406.474814890094,28180.287886520273,4344.211358566429,300.0,4.2,residential
DEBW_52210005LZh,DEBW_52210005LZh,very light,1,80000,21247.12374380447,30904.79229984151,4303.619768507862,313.7,4.2,residential
DEBW_52210005M2x,DEBW_52210005M2x,very light,1,80000,26464.887307485213,36212.85836590019,5615.3144853600315,415.8,4.2,residential
DEBW_52210005MRo,DEBW_52210005MRo,very light,1,80000,15329.66450700455,16817.01138877458,3737.9366812470703,163.5,4.2,residential
DEBW_52210005MSz,DEBW_52210005MSz,very light,1,80000,16598.58384786059,25068.74907648143,3451.3118486221574,267.2,4.2,residential
