Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
16.0,5.074183586000897,0.0,0.0
16.0,5.348389297633524,0.0,0.0
18.0,9.895145664688881,0.0,0.0
20.0,11.34418078542564,0.0,0.14346018523894336
20.0,10.738532650321464,0.0,0.684194735597799
20.0,10.323412477079536,0.0,1.0042213746295034
20.0,9.992692329858288,0.0,1.224929207999755
20.0,9.76465903151773,0.0,1.1697522496571922
20.0,9.68653090238128,0.0,0.6952300804921716
20.0,9.567030354117167,0.0,0.5628053181045007
20.0,9.49583771993099,0.0,0.3531327516717221
20.0,9.50574737656012,0.0,0.08828318791793052
20.0,9.517232148215399,0.0,0.0
20.0,9.530102863580241,0.0,0.0
20.0,9.546068559662874,0.0,0.0
20.0,9.557918186024535,0.0,0.0
20.0,9.558034626760207,0.0,0.0
20.0,9.542765882228057,0.0,0.0
20.0,9.506861162713266,0.0,0.0
18.0,5.125690037965581,0.0,0.0
16.0,3.7154141178924247,0.0,0.0
16.0,4.149719974011225,0.0,0.0
16.0,4.442887279856707,0.0,0.0
16.0,4.665118431793781,0.0,0.0
16.0,4.8424483552439215,0.0,0.0
16.0,4.985549484478333,0.0,0.0
18.0,9.44552375051694,0.0,0.0
20.0,10.871746606662507,0.0,0.08828319766254303
20.0,10.369681634422005,0.0,0.3641681745229947
20.0,9.979047814784158,0.0,0.5738407409557734
20.0,9.655020905973926,0.0,0.7062655033434442
20.0,9.372870820147064,0.0,0.7504071167916344
20.0,9.134653000907516,0.0,0.7062655033434442
20.0,8.939965652573996,0.0,0.5738407409557734
20.0,8.776778793372586,0.0,0.3641681745229947
20.0,8.620054354004848,0.0,0.08828318791793052
20.0,8.422755877723764,0.0,0.0
20.0,8.196582975617266,0.0,0.0
20.0,8.001934077854926,0.0,0.0
20.0,7.8320634716571504,0.0,0.0
20.0,7.707503130130289,0.0,0.0
20.0,7.600333182365761,0.0,0.0
20.0,7.499606681332508,0.0,0.0
18.0,3.0750807156849946,0.0,0.0
16.0,1.6422655908667851,0.0,0.0
16.0,2.051354560115368,0.0,0.0
16.0,2.3143214427352037,0.0,0.0
16.0,2.5052685235350345,0.0,0.0
16.0,2.638808617606725,0.0,0.0
16.0,2.746696169882966,0.0,0.0
18.0,7.18556598838536,0.0,0.0
20.0,8.598228153444433,0.0,0.1655309724738135
20.0,8.040573376749348,0.0,0.6731592347896266
20.0,7.566274862612327,0.0,1.0814689448039114
20.0,7.182858843003495,0.0,1.2580352426828725
20.0,6.916009291107313,0.0,1.191822939445937
20.0,6.853232383718067,0.0,0.7173008482378168
20.0,6.814224776704739,0.0,0.5848760858501458
20.0,6.84706208998001,0.0,0.36416809656609467
