Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,2.8531202255894783,0.0,0.0
20.0,2.817226885935242,0.0,0.0
18.706591192522755,0.0,0.0,0.0
17.801005540933147,0.0,0.0,0.0
17.89226738561051,0.0,0.0,0.0
17.596334529192582,0.0,0.0,0.0
17.4878331108211,0.0,0.0,0.0
17.33431366146943,0.0,0.0,0.0
17.23183563910434,0.0,0.0,0.0
18.586873596463544,3.146494685917456,0.0,0.0
20.0,4.182119595949553,0.0,0.05437830003384729
20.0,3.8286804025119068,0.0,0.23693402329096994
20.0,3.5608407928327748,0.0,0.34957481680045555
20.0,3.15110774707113,0.0,0.7057691509346697
20.0,3.154202783493844,0.0,0.41433129468736996
20.0,2.957394808969313,0.0,0.5438167581289144
20.0,2.5660879683391573,0.0,1.1180564029763018
20.0,2.9668089154961166,0.0,0.23304987786697037
20.0,3.151166305637881,0.0,0.05437830003384729
20.0,3.272160762127387,0.0,0.0
20.0,3.355111015435371,0.0,0.0
20.0,3.430876140828582,0.0,0.0
20.0,3.504557845791108,0.0,0.0
20.0,3.566228079628377,0.0,0.0
20.0,3.616124183207422,0.0,0.0
20.0,3.6640930599475623,0.0,0.0
18.281960981359525,0.0,0.0,0.0
17.08254703837172,0.0,0.0,0.0
17.235656684552836,0.0,0.0,0.0
16.89440266462514,0.0,0.0,0.0
16.788319308797675,0.0,0.0,0.0
16.59943879293197,0.0,0.0,0.0
16.465064171874012,0.0,0.0,0.0
18.194612650655216,3.9934716791699367,0.0,0.0
20.0,5.267807801123224,0.0,0.050494137460636454
20.0,4.771510898398208,0.0,0.2408181961537075
20.0,4.437755043899564,0.0,0.35345898966319306
20.0,4.187729094988681,0.0,0.4311422274080407
20.0,4.02341180829552,0.0,0.4117214179718288
20.0,3.963665967963,0.0,0.24470234157770712
20.0,3.873984578385482,0.0,0.19809237697980822
20.0,3.8224603198641045,0.0,0.12429325722022233
20.0,3.8301095397270224,0.0,0.031073314305055583
20.0,3.8414634603845963,0.0,0.0
20.0,3.8575478322060692,0.0,0.0
20.0,3.876483896381566,0.0,0.0
